id,text
2259,"Title: RV-Match: Practical Semantics-Based Program Analysis.
Venue: cav
Authors: Dwight Guth, Chris Hathhorn, Manasvi Saxena, Grigore Roşu
Abstract: RV-Match, a tool for checking C programs for undefined behavior and other common programmer mistakes, is presented, extracted from the most complete formal semantics of the C11 language.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2237,"Title: The Commutativity Problem of the MapReduce Framework: A Transducer-Based Approach.
Venue: cav
Authors: Yu-Fang Chen, Lei Song, Zhilin Wu
Abstract: MapReduce is a popular programming model for data parallel computation. In MapReduce, the reducer produces an output from a list of inputs. Due to the scheduling policy of the platform, the inputs may arrive at the reducers in different order. The commutativity problem of reducers asks if the output of a reducer is independent of the order of its inputs. Although the problem is undecidable in general, the MapReduce programs in practice are usually used for data analytics and thus require very simple control flow. By exploiting the simplicity, we propose a programming language for reducers where the commutativity problem is decidable. The main idea of the reducer language is to separate the control and data flow of programs and disallow arithmetic operations in the control flow. The decision procedure for the commutativity problem is obtained through a reduction to the equivalence problem of streaming numerical transducers (SNTs), a novel automata model over infinite alphabets introduced in this paper. The design of SNTs is inspired by streaming transducers (Alur and Cerny, POPL 2011). Nevertheless, the two models are intrinsically different since the outputs of SNTs are integers while those of streaming transducers are data words. The decidability of the equivalence of SNTs is achieved with an involved combinatorial analysis of the evolvement of the values of the integer variables during the runs of SNTs.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2121,"Title: Btor2 , BtorMC and Boolector 3.0.
Venue: cav
Authors: Aina Niemetz, Mathias Preiner, Clifford Wolf, Armin Biere
Abstract: Btor2, a word-level model checking format for capturing models of hardware and potentially software in a bit-precise manner, is described and supported by the new open source model checker BtorMC, which is built on top of version 3.0 of the SMT solver Boolector.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2597,"Title: Canonical Polymorphisms of Ramsey Structures and the Unique Interpolation Property.
Venue: lics
Authors: Manuel Bodirsky, Bertalan Bodor
Abstract: Constraint satisfaction problems for first-order reducts of finitely bounded homogeneous structures form a large class of computational problems that might exhibit a complexity dichotomy, P versus NP-complete. A powerful method to obtain polynomial-time tractability results for such CSPs is a certain reduction to polynomial-time tractable finite-domain CSPs de-fined over k-types, for a sufficiently large k. We give sufficient conditions when this method can be applied and illustrate how to use the general results to prove a new complexity dichotomy for first-order expansions of the basic relations of the spatial reasoning formalism RCC5.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle|Book
Fields of study: Computer Science|Mathematics"
2767,"Title: Realizability in the Unitary Sphere.
Venue: lics
Authors: Alejandro Diaz-Caro, Mauricio Guillermo, Alexandre Miquel, Benoit Valiron
Abstract: In this paper we present a semantics for a linear algebraic lambda-calculus based on realizability. This semantics characterizes a notion of unitarity in the system, answering a long standing issue. We derive from the semantics a set of typing rules for a simply-typed linear algebraic lambda-calculus, and show how it extends both to classical and quantum lambda-calculi.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle
Fields of study: Computer Science|Mathematics"
2593,"Title: A Constructive Logic with Classical Proofs and Refutations.
Venue: lics
Authors: Pablo Barenbaum, Teodoro Freund
Abstract: We study a conservative extension of classical propositional logic distinguishing between four modes of statement: a proposition may be affirmed or denied, and it may be strong or classical. Proofs of strong propositions must be constructive in some sense, whereas proofs of classical propositions proceed by contradiction. The system, in natural deduction style, is shown to be sound and complete with respect to a Kripke semantics. We develop the system from the perspective of the propositions-as-types correspondence by deriving a term assignment system with confluent reduction. The proof of strong normalization relies on a translation to System F with Mendler-style recursion.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle|Book
Fields of study: Computer Science"
2878,"Title: A modal μ perspective on solving parity games in quasi-polynomial time.
Venue: lics
Authors: Karoliina Lehtinen
Abstract: We present a new quasi-polynomial algorithm for solving parity games. It is based on a new bisimulation invariant measure of complexity for parity games, called the register-index, which captures the complexity of the priority assignment. For fixed parameter k, the class of games with register-index bounded by k is solvable in polynomial time. We show that the register-index of parity games of size n is bounded by O(log n) and derive a quasi-polynomial algorithm. Finally, we give a descriptive complexity account of the quasi-polynomial complexity of parity games: The winning regions of parity games with p priorities and register-index k are described by a modal μ formula of which the complexity, as measured by its alternation depth, depends on k rather than p.
Semantic Scholar venue: Logic in Computer Science
Publication types: Book|JournalArticle|Conference
Fields of study: Computer Science|Mathematics"
1427,"Title: Policy Verification in Stochastic Dynamical Systems Using Logarithmic Neural Certificates.
Venue: cav
Authors: Thom Badings, Wietze Koops, Sebastian Junges, Nils Jansen
Abstract: We consider the verification of neural network policies for discrete-time stochastic systems with respect to reach-avoid specifications. We use a learner-verifier procedure that learns a certificate for the specification, represented as a neural network. Verifying that this neural network certificate is a so-called reach-avoid supermartingale (RASM) proves the satisfaction of a reach-avoid specification. Existing approaches for such a verification task rely on computed Lipschitz constants of neural networks. These approaches struggle with large Lipschitz constants, especially for reach-avoid specifications with high threshold probabilities. We present two key contributions to obtain smaller Lipschitz constants than existing approaches. First, we introduce logarithmic RASMs (logRASMs), which take exponentially smaller values than RASMs and hence have lower theoretical Lipschitz constants. Second, we present a fast method to compute tighter upper bounds on Lipschitz constants based on weighted norms. Our empirical evaluation shows we can consistently verify the satisfaction of reach-avoid specifications with probabilities as high as 99.9999%.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science|Engineering"
2061,"Title: Cooperative Perception in Connected Vehicle Traffic under Field-of-View and Participation Variations.
Venue: cav
Authors: DoHyun Daniel Yoon, G. G. Md. Nawaz Ali, Beshah Ayalew
Abstract: Connected vehicles can improve on their perception of their environment beyond their local sensorsâ€™ field-of-view (FoV) by constructing and maintaining state estimates of out of FoV objects from communicated information. This paper outlines a decentralized cooperative perception framework with a vehicle-to-vehicle (V2V) communication model that considers intermittent communications as well as with a model that takes into account dynamic changes in an individual vehicleâ€™s sensorsâ€™ FoV in accordance with the prevailing traffic conditions. In this framework, each vehicle asynchronously broadcasts its local perception consisting of estimates of the motion states of self and neighboring vehicles along with the corresponding uncertainty measures of the estimates. Each participating receiver vehicle acts as an independent fusing node where data association and fusion occur. To evaluate the performance of the proposed cooperative perception scheme, we adapt and use the optimal subpattern assignment (OSPA) metric. Ground truth data were obtained from microscopic traffic simulation of multi-lane highway scenarios at different traffic conditions and varying rates of participation of the vehicles in the cooperative perception scheme. The results showed that the proposed cooperative perception scheme achieves the lowest OSPA error at moderate participation rates. In our settings, the minima occur near 30% participation for moderate to high traffic flow settings, and the OSPA error seems insensitive to traffic density near this minimum at all traffic flow settings tested.
Semantic Scholar venue: Connected and Automated Vehicles Symposium
Publication types: JournalArticle
Fields of study: Computer Science"
1211,"Title: Using Defeasible Information to Obtain Coherence.
Venue: kr
Authors: G. Antoniou, M. Arief
Abstract: It is shown how the introduction of defeasible information using contraction operators can be an effective means for obtaining coherence in a propositional knowledge base using techniques from Belief Change.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1467,"Title: Panini: An Efficient and Flexible Knowledge Compiler.
Venue: cav
Authors: Yong Lai, Kuldeep S. Meel, Roland H. C. Yap
Abstract: Abstract Knowledge compilation (KC) involves compiling propositional constraints into tractable target languages which in turn efficiently support multiple analyses or queries of the constraints. Solving these queries plays a crucial role in the synthesis and verification of hardware and software systems. Recently, we proposed the target language, Constrained Conjunction &amp; Decision Diagrams (CCDD), experimentally shown to be promising for individual model counting queries. Here, we present the compiler, $$\textsf{Panini}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>Panini</mml:mi> </mml:math> , which compiles CNF into CCDD. $$\textsf{Panini}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>Panini</mml:mi> </mml:math> supports a range of queries. We present an empirical evaluation focusing on two fundamental queries, uniform sampling and (multiple) model counting, with a wide range of applications. While counting and sampling have witnessed significant performance improvements over the years, scalability still remains the primary challenge. Our evaluation over 600 instances from model counting competitions 2022–2024 show that $$\textsf{Panini}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>Panini</mml:mi> </mml:math> achieves state of art compilation by solving 322 instances, which is 183, 148, and 38 more than Dsharp, miniC2D, and D4 respectively. Secondly, on repetitive tasks, $$\textsf{Panini}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>Panini</mml:mi> </mml:math> solves 53 and 50 more instances than ExactMC and SharpSAT-TD for model counting, and 175 and 132 more instances than SPUR and KUS for uniform sampling, respectively.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
929,"Title: Rational Defeasible Belief Change.
Venue: kr
Authors: Giovanni Casini, Thomas Meyer, Ivan Varzinczak
Abstract: We present a formal framework for modelling belief change within a nonmonotonic reasoning system. Belief change and non-monotonic reasoning are two areas that are formally closely related, with recent attention being paid towards the analysis of belief change within a non-monotonic environment. In this paper we consider the classical AGM belief change operators, contraction and revision, applied to a defeasible setting in the style of Kraus, Lehmann, and Magidor. The investigation leads us to the consideration of the problem of iterated change, generalising the classical work of Darwiche and Pearl. We characterise a family of operators for iterated revision, followed by an analogous characterisation of operators for iterated contraction. We start considering belief change operators aimed at preserving logical consistency, and then characterise analogous operators aimed at the preservation of coherence—an important notion within the field of logic-based ontologies.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1244,"Title: Commonsense Causal Reasoning between Short Texts.
Venue: kr
Authors: 
Abstract: A framework that automatically harvests a network of causal-effect terms from a large web corpus is proposed that outperforms all previously reported results in the standard SE-MEVAL COPA task by substantial margins.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1419,"Title: Answer Set Programming with Graded Modality.
Venue: lpnmr
Authors: Zhizheng Zhang
Abstract: A new approach to evaluating graded modalities in ASP is defined such that ASP(^{\text {GM}}\) is compatible with ASP\(^{KM}}\) as well as ASP (^{\ text {NOT}}\) at the semantic level.
Semantic Scholar venue: International Conference on Logic Programming and Non-Monotonic Reasoning
Publication types: JournalArticle
Fields of study: Computer Science|Mathematics"
1321,"Title: A Qualitative Temporal Extension of Here-and-There Logic.
Venue: lpnmr
Authors: Thomas Eiter, Patrik Schneider
Semantic Scholar venue: International Conference on Logic Programming and Non-Monotonic Reasoning
Publication types: JournalArticle
Fields of study: Computer Science"
1747,"Title: VPN: Verification of Poisoning in Neural Networks.
Venue: cav
Authors: Youcheng Sun, Muhammad Usman, Divya Gopinath, Corina S. Păsăreanu
Abstract: Neural networks are successfully used in a variety of applications, many of them having safety and security concerns. As a result researchers have proposed formal verification techniques for verifying neural network properties. While previous efforts have mainly focused on checking local robustness in neural networks, we instead study another neural network security issue, namely data poisoning. In this case an attacker inserts a trigger into a subset of the training data, in such a way that at test time, this trigger in an input causes the trained model to misclassify to some target class. We show how to formulate the check for data poisoning as a property that can be checked with off-the-shelf verification tools, such as Marabou and nneum, where counterexamples of failed checks constitute the triggers. We further show that the discovered triggers are `transferable' from a small model to a larger, better-trained model, allowing us to analyze state-of-the art performant models trained for image classification tasks.
Semantic Scholar venue: NSV/FoMLAS@CAV
Publication types: JournalArticle
Fields of study: Computer Science"
1569,"Title: Enchanting Program Specification Synthesis by Large Language Models Using Static Analysis and Program Verification.
Venue: cav
Authors: Cheng Wen, Jialun Cao, Jie Su, Zhiwu Xu, Shengchao Qin, Mengda He, Haokun Li, Shing-Chi Cheung, Cong Tian
Abstract: Formal verification provides a rigorous and systematic approach to ensure the correctness and reliability of software systems. Yet, constructing specifications for the full proof relies on domain expertise and non-trivial manpower. In view of such needs, an automated approach for specification synthesis is desired. While existing automated approaches are limited in their versatility, i.e., they either focus only on synthesizing loop invariants for numerical programs, or are tailored for specific types of programs or invariants. Programs involving multiple complicated data types (e.g., arrays, pointers) and code structures (e.g., nested loops, function calls) are often beyond their capabilities. To help bridge this gap, we present AutoSpec, an automated approach to synthesize specifications for automated program verification. It overcomes the shortcomings of existing work in specification versatility, synthesizing satisfiable and adequate specifications for full proof. It is driven by static analysis and program verification, and is empowered by large language models (LLMs). AutoSpec addresses the practical challenges in three ways: (1) driving \name by static analysis and program verification, LLMs serve as generators to generate candidate specifications, (2) programs are decomposed to direct the attention of LLMs, and (3) candidate specifications are validated in each round to avoid error accumulation during the interaction with LLMs. In this way, AutoSpec can incrementally and iteratively generate satisfiable and adequate specifications. The evaluation shows its effectiveness and usefulness, as it outperforms existing works by successfully verifying 79% of programs through automatic specification synthesis, a significant improvement of 1.592x. It can also be successfully applied to verify the programs in a real-world X509-parser project.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1908,"Title: STMC: Statistical Model Checker with Stratified and Antithetic Sampling.
Venue: cav
Authors: Nima Roohi, Yu Wang, Matthew West, Geir E. Dullerud, Mahesh Viswanathan
Abstract: is a statistical model checker that uses antithetic and stratified sampling techniques to reduce the number of samples and, hence, the amount of time required before making a decision. The tool is capable of statistically verifying any black-box probabilistic system that can simulate, against probabilistic bounds on any property that can evaluate over individual executions of the system. We have evaluated our tool on many examples and compared it with both symbolic and statistical algorithms. When the number of strata is large, our algorithms reduced the number of samples more than 3 times on average. Furthermore, being a statistical model checker makes able to verify models that are well beyond the reach of current symbolic model checkers. On large systems (up to \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$10^{14}$$\end{document} states) was able to check 100% of benchmark systems, compared to existing symbolic methods in , which only succeeded on 13% of systems. The tool, installation instructions, benchmarks, and scripts for running the benchmarks are all available online as open source.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1074,"Title: Towards Lazy Grounding with Lazy Normalization in Answer-Set Programming - Extended Abstract.
Venue: kr
Authors: Jori Bomanson, Tomi Janhunen, Antonius Weinzierl
Abstract: This work proposes a framework to handle aggregates by normalizing them on demand during the lazy grounding process; it is feasible for different types of aggregates and can bring about up-to exponential gains in space and time.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1814,"Title: Formally Verified Switching Logic for Recoverability of Aircraft Controller.
Venue: cav
Authors: Ratan Lal, Aaron McKinnis, Dustin Hauptman, Shawn Keshmiri, Pavithra Prabhakar
Abstract: In this paper, we investigate the design of a safe hybrid controller for an aircraft that switches between a classical linear quadratic regulator (LQR) controller and a more intelligent artificial neural network (ANN) controller. Our objective is to switch safely between
 the controllers, such that the aircraft is always recoverable within a fixed amount of time while allowing the maximum time of operation for the ANN controller. There is a priori known safety zone for the LQR controller operation in which the aircraft never stalls, over accelerates, or exceeds maximum structural loading, and hence, by switching to the LQR controller just before exiting this zone, one can guarantee safety. However, this priori known safety zone is conservative, and therefore, limits the time of operation for the ANN controller. We apply reachability analysis to expand the known safety zone, such that the LQR controller will always be able to drive the aircraft back to the safe zone from the expanded zone (“recoverable zone"") within a fixed duration. The “recoverable zone"" extends the time of operation of the ANN controller. We perform simulations using the hybrid controller corresponding to the recoverable zone and observe that the design is indeed safe.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
723,"Title: Argumentative Reasoning in ASPIC+ under Incomplete Information.
Venue: kr
Authors: Daphne Odekerken, Tuomo Lehtonen, Johannes P. Wallner, Matti Järvisalo
Abstract: Reasoning under incomplete information is an important research direction in the study of computational argumentation. Most advances in this direction so far have focused on abstract argumentation frameworks. In particular, development of computational approaches to reasoning under incomplete information in structured formalisms remains to a large extent a challenge. We address this challenge by studying the problems of determining stability and relevance—with the aim of analyzing aspects of resilience of acceptance statuses in light of new information—in the central structured formalism of ASPIC+ . The specific ASPIC+ instantiation and grounded argumentation semantics we focus on are motivated by current applications in criminal investigation at the Netherlands Police. Our contributions consist of a theoretical analysis of the complexity of deciding stability and relevance as well as first exact algorithms for reasoning about stability and relevance in incomplete ASPIC+ theories. In terms of complexity results, we show that deciding stability is coNP-complete for incomplete ASPIC+ when assuming a preference ordering on defeasible rules via the last-link ordering, while deciding relevance is significantly more complex, namely NP^NP-complete. Complementing the complexity results, we develop practical algorithms for deciding stability and relevance based on the declarative paradigm of answer set programming (ASP). Furthermore, we provide an open-source implementation of the algorithms, and show empirically that the implementation exhibits promising scalability on both real-world and synthetic data. Our exact approach to stability is competitive with a previously proposed inexact approach, and the run times of our algorithms for both stability and relevance are sufficiently low on real-world data to be used in online settings."
2500,"Title: Completeness for arbitrary finite dimensions of ZXW-calculus, a unifying calculus.
Venue: lics
Authors: Boldizsár Poór, Quanlong Wang, Razin A. Shaikh, Lia Yeh, Richie Yeung, Bob Coecke
Abstract: The ZX-calculus is a universal graphical language for qubit quantum computation, meaning that every linear map between qubits can be expressed in the ZX-calculus. Furthermore, it is a complete graphical rewrite system: any equation involving linear maps that is derivable in the Hilbert space formalism for quantum theory can also be derived in the calculus by rewriting. It has widespread usage within quantum industry and academia for a variety of tasks such as quantum circuit optimisation, error-correction, and education.The ZW-calculus is an alternative universal graphical language that is also complete for qubit quantum computing. In fact, its completeness was used to prove that the ZX-calculus is universally complete. This calculus has advanced how quantum circuits are compiled into photonic hardware architectures in the industry.Recently, by combining these two calculi, a new calculus has emerged for qubit quantum computation, the ZXW-calculus. Using this calculus, graphical-differentiation, -integration, and -exponentiation were made possible, thus enabling the development of novel techniques in the domains of quantum machine learning and quantum chemistry.Here, we generalise the ZXW-calculus to arbitrary finite dimensions, that is, to qudits. Moreover, we prove that this graphical rewrite system is complete for any finite dimension. This is the first completeness result for any universal graphical language beyond qubits.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle
Fields of study: Physics|Computer Science"
1710,"Title: Neural Networks in Imandra: Matrix Representation as a Verification Choice.
Venue: cav
Authors: Remi Desmartin, Grant Passmore, Ekaterina Kommendentskaya
Abstract: The demand for formal verification tools for neural networks has increased as neural networks have been deployed in a growing number of safety-critical applications. Matrices are a data structure essential to formalising neural networks. Functional programming languages encourage diverse approaches to matrix definitions. This feature has already been successfully exploited in different applications. The question we ask is whether, and how, these ideas can be applied in neural network verification. A functional programming language Imandra combines the syntax of a functional programming language and the power of an automated theorem prover. Using these two key features of Imandra, we explore how different implementations of matrices can influence automation of neural network verification.
Semantic Scholar venue: NSV/FoMLAS@CAV
Publication types: JournalArticle
Fields of study: Computer Science"
931,"Title: Revision by Conditionals: From Hook to Arrow.
Venue: kr
Authors: Jake Chandler, Richard Booth
Abstract: The belief revision literature has largely focussed on the issue of how to revise one’s beliefs in the light of information regarding matters of fact. Here we turn to an important but comparatively neglected issue: How to model agents capable of acquiring information regarding which rules of inference (‘Ramsey Test conditionals’) they ought to use in reasoning about these facts. Our approach to this second question of so-called ‘conditional revision’ is distinctive insofar as it abstracts from the controversial details of how the address the ﬁrst. We introduce a ‘plug and play’ method for uniquely extending any iterated belief revision operator to the conditional case. The ﬂexibility of our approach is achieved by having the result of a conditional revision by a Ramsey Test conditional (‘arrow’) determined by that of a plain revision by its corresponding material conditional (‘hook’). It is shown to satisfy a number of new constraints that are of independent interest.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1768,"Title: A Temporal Logic for Asynchronous Hyperproperties.
Venue: cav
Authors: Jan Baumeister, Norine Coenen, Borzoo Bonakdarpour, Bernd Finkbeiner, César Sánchez
Abstract: Hyperproperties are properties of computational systems that require more than one trace to evaluate, e.g., many information-flow security and concurrency requirements. Where a trace property defines a set of traces, a hyperproperty defines a set of sets of traces. The temporal logics HyperLTL and HyperCTL* have been proposed to express hyperproperties. However, their semantics are synchronous in the sense that all traces proceed at the same speed and are evaluated at the same position. This precludes the use of these logics to analyze systems whose traces can proceed at different speeds and allow that different traces take stuttering steps independently. To solve this problem in this paper, we propose an asynchronous variant of HyperLTL. On the negative side, we show that the model-checking problem for this variant is undecidable. On the positive side, we identify a decidable fragment which covers a rich set of formulas with practical applications. We also propose two model-checking algorithms that reduce our problem to the HyperLTL model-checking problem in the synchronous semantics.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
718,"Title: Connecting Proof Theory and Knowledge Representation: Sequent Calculi and the Chase with Existential Rules.
Venue: kr
Authors: Tim S. Lyon, Piotr Ostropolski-Nalewaja
Abstract: Chase algorithms are indispensable in the domain of knowledge base querying, which enable the extraction of implicit knowledge from a given database via applications of rules from a given ontology. Such algorithms have proved beneficial in identifying logical languages which admit decidable query entailment. Within the discipline of proof theory, sequent calculi have been used to write and design proof-search algorithms to identify decidable classes of logics. In this paper, we show that the chase mechanism in the context of existential rules is in essence the same as proof-search in an extension of Gentzen's sequent calculus for first-order logic. Moreover, we show that proof-search generates universal models of knowledge bases, a feature also exhibited by the chase. Thus, we formally connect the main tool for establishing decidability proof-theoretically with a central decidability tool in the context of knowledge representation."
1978,"Title: When Human Intuition Fails: Using Formal Methods to Find an Error in the &quot;Proof&quot; of a Multi-agent Protocol.
Venue: cav
Authors: Jennifer A. Davis, Laura R. Humphrey, Derek B. Kingston
Abstract: Designing protocols for multi-agent interaction that achieve the desired behavior is a challenging and error-prone process. The standard practice is to manually develop proofs of protocol correctness that rely on human intuition and require significant effort to develop. Even then, proofs can have mistakes that may go unnoticed after peer review, modeling and simulation, and testing. The use of formal methods can reduce the potential for such errors. In this paper, we discuss our experience applying model checking to a previously published multi-agent protocol for unmanned air vehicles. The original publication provides a compelling proof of correctness, along with extensive simulation results to support it. However, analysis through model checking found an error in one of the proof’s main lemmas. In this paper, we start by providing an overview of the protocol and its original “proof” of correctness, which represents the standard practice in multi-agent protocol design. We then describe how we modeled the protocol for a three-vehicle system in a model checker, the counterexample it returned, and the insight this counterexample provided. We also discuss benefits, limitations, and lessons learned from this exercise, as well as what future efforts would be needed to fully verify the protocol for an arbitrary number of vehicles.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference|Review
Fields of study: Computer Science"
1232,"Title: Limiting Logical Violations in Ontology Alignnment Through Negotiation.
Venue: kr
Authors: 
Abstract: This paper presents a dialogical approach to correspondence negotiation, whereby agents not only exchange details of possible correspondences, but also identify potential violations to the consistency and conservativity principles, and shows how agents can repair logical violations during the dialogue by invoking a correspondence repair.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
996,"Title: Modeling Affordances and Functioning for Personalized Robotic Assistance.
Venue: kr
Authors: Alessandro Umbrico, Gabriella Cortellessa, Andrea Orlandini, Amedeo Cesta
Abstract: A key aspect of robotic assistants is their ability to contextualize their behavior according to different needs of assistive scenarios. This work presents an ontology-based 
knowledge representation and reasoning approach supporting the synthesis of personalized behavior of robotic assistants. It introduces an ontological model of health state 
and functioning of persons based on the International Classification of Functioning, Disability and Health. Moreover, it borrows the concepts of affordance and function from the literature of robotics and manufacturing and adapts them to robotic (physical and cognitive) assistance domain. Knowledge reasoning mechanisms are developed 
on top of the resulting ontological model to reason about stimulation capabilities of a robot and health state of a person in order to identify action opportunities and achieve personalized assistance. Experimental tests assess the performance of the proposed approach and its capability of dealing with different profiles and stimuli.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2791,"Title: Reachability in Vector Addition Systems is Primitive-Recursive in Fixed Dimension.
Venue: lics
Authors: Jerome Leroux, Sylvain Schmitz
Abstract: The reachability problem in vector addition systems is a central question, not only for the static verification of these systems, but also for many inter-reducible decision problems occurring in various fields. The currently best known upper bound on this problem is not primitive-recursive, even when considering systems of fixed dimension. We provide significant refinements to the classical decomposition algorithm of Mayr, Kosaraju, and Lambert and to its termination proof, which yield an ACKERMANN upper bound in the general case, and primitive-recursive upper bounds in fixed dimension. While this does not match the currently best known TOWER lower bound for reachability, it is optimal for related problems.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle
Fields of study: Computer Science|Mathematics"
1773,"Title: An SMT Solver for Regular Expressions and Linear Arithmetic over String Length.
Venue: cav
Authors: Murphy Berzish, Mitja Kulczynski, Federico Mora, Florin Manea, Joel D. Day, Dirk Nowotka, Vijay Ganesh
Abstract: We present a novel length-aware solving algorithm for the quantifier-free first-order theory over regex membership predicate and linear arithmetic over string length. We implement and evaluate this algorithm and related heuristics in the Z3 theorem prover. A crucial insight that underpins our algorithm is that real-world regex and string formulas contain a wealth of information about upper and lower bounds on lengths of strings, and such information can be used very effectively to simplify operations on automata representing regular expressions. Additionally, we present a number of novel general heuristics, such as the prefix/suffix method, that can be used to make a variety of regex solving algorithms more efficient in practice. We showcase the power of our algorithm and heuristics via an extensive empirical evaluation over a large and diverse benchmark of 57256 regex-heavy instances, almost 75% of which are derived from industrial applications or contributed by other solver developers. Our solver outperforms five other state-of-the-art string solvers, namely, CVC4, OSTRICH, Z3seq, Z3str3, and Z3-Trau, over this benchmark, in particular achieving a speedup of 2.4$$\times $$
 ×
 over CVC4, 4.4$$\times $$
 ×
 over Z3seq, 6.4$$\times $$
 ×
 over Z3-Trau, 9.1$$\times $$
 ×
 over Z3str3, and 13$$\times $$
 ×
 over OSTRICH.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1011,"Title: Modelling ICU Patients to Improve Care Requirements and Outcome Prediction of Acute Respiratory Distress Syndrome: A Supervised Learning Approach.
Venue: kr
Authors: Mohammed Sayed, David Riaño
Semantic Scholar venue: KR4HC/ProHealth/TEAAM@AIME
Publication types: JournalArticle
Fields of study: Computer Science|Medicine"
2419,"Title: Bounding the Weisfeiler-Leman Dimension via a Depth Analysis of I/R-Trees.
Venue: lics
Authors: Sandra Kiefer, Daniel Neuen
Abstract: The Weisfeiler-Leman (WL) dimension is an established measure for the inherent descriptive complexity of graphs and relational structures. It corresponds to the number of variables that are needed and sufficient to define the object of interest in a counting version of first-order logic (FO). These bounded-variable counting logics were even candidates to capture graph isomorphism, until a celebrated construction due to Cai, Fürer, and Immerman [Combinatorica 1992] showed that Ω(n) variables are required to distinguish all non-isomorphic n-vertex graphs. Still, very little is known about the precise number of variables required and sufficient to define every n-vertex graph. For the bounded-variable (non-counting) FO fragments, Pikhurko, Veith, and Verbitsky [Discret. Appl. Math. 2006] provided an upper bound of [EQUATION] and showed that it is essentially tight. Our main result yields that, in the presence of counting quantifiers, [EQUATION] variables suffice. This shows that counting does allow us to save variables when defining graphs. As an application of our techniques, we also show new bounds in terms of the vertex cover number of the graph. To obtain the results, we introduce a new concept called the WL depth of a graph. We use it to analyze branching trees within the Individualization/Refinement (I/R) paradigm from the domain of isomorphism algorithms. We extend the recursive procedure from the I/R paradigm by the possibility of splitting the graphs into independent parts. Then we bound the depth of the obtained branching trees, which translates into bounds on the WL dimension and thereby on the number of variables that suffice to define the graphs.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle|Book|Conference
Fields of study: Computer Science|Mathematics"
