lookup_id,doi_norm,found,abstract,openalex_id,title,year,cited_by_count,referenced_works_count,fwci,is_retracted,type,type_crossref
DOI:10.1109/lics65433.2025.00046,10.1109/lics65433.2025.00046,True,"Reachability types are a recent approach to modelling sharing in higher-order languages, aiming to provide separation guarantees through typability. The contextual equivalence problem in such a setting is exacerbated by the need to consider reachability-related constraints on the allowable interactions. In particular, they might weaken the ability of contexts to observe sequentiality.In this paper, we investigate contextual equivalence for reach-ability types through the lens of operational game semantics. We provide a sound trace model for a language equipped with reachability types, and show how to refine it to a fully abstract one, which captures a natural notion of equivalence based on allowing terms to share functions and locations consistently with the assigned reachability annotations. We also discuss the corresponding problem of contextual approximation, along with an inequational full abstraction result.This is a first attempt at defining a fully abstract semantics for reachability types.",https://openalex.org/W4415003781,"Reachability Types, Traces and Full Abstraction",2025.0,0.0,19.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00015,10.1109/lics65433.2025.00015,True,"Temporal causality defines what property causes some observed temporal behavior (the effect) in a given computation, based on a counterfactual analysis of similar computations. In this paper, we study its closure properties and the complexity of computing causes. For the former, we establish that safety, reachability, and recurrence properties are all closed under causal inference: If the effect is from one of these property classes, then the cause for this effect is from the same class. We also show that persistence and obligation properties are not closed in this way. These results rest on a topological characterization of causes which makes them applicable to a wide range of similarity relations between computations. Finally, our complexity analysis establishes improved upper bounds for computing causes for safety, reachability, and recurrence properties. We also present the first lower bounds for all of the classes.",https://openalex.org/W4415004133,Closure and Complexity of Temporal Causality,2025.0,1.0,28.0,1.4822,False,article,
DOI:10.1109/lics65433.2025.00063,10.1109/lics65433.2025.00063,True,"Coalgebras for analytic functors uniformly model graph-like systems where the successors of a state may admit certain symmetries. Examples of successor structure include ordered tuples, cyclic lists and multisets. Motivated by goals in automata-based verification and results on thin trees, we introduce thin coalgebras as those coalgebras with only countably many infinite paths from each state. Our main result is an inductive characterisation of thinness via an initial algebra. To this end, we develop a syntax for thin behaviours and capture with a single equation when two terms represent the same thin behaviour. Finally, for the special case of polynomial functors, we retrieve from our syntax the notion of Cantor-Bendixson rank of a thin tree.",https://openalex.org/W4415003875,Thin Coalgebraic Behaviours Are Inductive,2025.0,0.0,0.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00045,10.1109/lics65433.2025.00045,True,"We construct an interpretation-preserving functor from a category of concurrent games to the category of Scott domains and Scott-continuous functions. We give a concrete description of this functor, extending earlier results on the relational collapse of game semantics. The crux is an intricate combinatorial lemma allowing us to synchronize states of strategies which involve the same resources, but with different multiplicity.Putting this together with the previously established relational collapse, this provides a new proof of the qualitative-quantitative correspondence first established by Ehrhard in his celebrated extensional collapse theorem. Whereas Ehrhard’s proof is indirect and rests on an abstract realizability construction, our result gives a concrete, combinatorial description of the extraction of quantitative information from a qualitative model.",https://openalex.org/W4415003868,The Qualitative Collapse of Concurrent Games,2025.0,0.0,35.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00009,10.1109/lics65433.2025.00009,True,"Realizability interprets propositions as specifications for computational entities in programming languages. Specifically, syntactic realizability is a powerful machinery that handles realizability as a syntactic translation of propositions into new propositions that describe what it means to realize the input proposition. This paper introduces EffHOL (Effectful Higher-Order Logic), a novel framework that expands syntactic realizability to uniformly support modern programming paradigms with side effects. EffHOL combines higher-kinded polymorphism, enabling typing of realizers for higher-order propositions, with a computational term language that uses monads to represent and reason about effectful computations. We craft a syntactic realizability translation from (intuitionistic) higher-order logic (HOL) to EffHOL, ensuring the extraction of computable realizers through a constructive soundness proof. EffHOL’s parameterization by monads allows for the synthesis of effectful realizers for propositions unprovable in pure HOL, bridging the gap between traditional and effectful computational paradigms. Examples, including continuations and memoization, showcase EffHOL’s capability to unify diverse computational models, with traditional ones as special cases. For a semantic connection, we show that any instance of EffHOL induces an evidenced frame, which, in turn, yields a tripos and a realizability topos.",https://openalex.org/W4415003449,Syntactic Effectful Realizability in Higher-Order Logic,2025.0,0.0,54.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00025,10.1109/lics65433.2025.00025,True,"We introduce an extension of fixed-point logic (FP) with a group-order operator (ord), that computes the size of a group generated by a definable set of permutations. This operation is a generalization of the rank operator (rk). We show that FP + ord constitutes a new candidate logic for the class of polynomial-time computable queries (P). As was the case for FP + rk, the model-checking of FP + ord formulae is polynomial-time computable. Moreover, the query separating FP + rk from P exhibited by Lichter in his recent breakthrough is definable in FP + ord. Precisely, we show that FP + ord canonizes structures with Abelian colors, a class of structures which contains Lichter’s counter-example. This proof involves expressing a fragment of the group-theoretic approach to graph canonization in the logic FP + ord.",https://openalex.org/W4415004477,Group Order Logic,2025.0,0.0,16.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00014,10.1109/lics65433.2025.00014,True,"This paper investigates the denotational invariants of non-wellfounded and circular proofs of linear logic with least and greatest fixed points, μLL, by providing a categorical semantics. More precisely the paper successively introduces semantics for (i) non-wellfounded pre-proofs, be they valid or not, (ii) valid pre-proofs exploiting their validity condition by considering an orthogonality construction on the given categorical model and finally (iii) circular strongly valid pre-proofs, exploiting both validity and regularity in order to define inductively the interpretation. Then the paper investigates the semantical content of the translation from finitary proofs to non-wellfounded proofs and, conversely, from (strongly valid) circular proofs to finitary proofs, showing that both translations preserve the interpretation.",https://openalex.org/W4414839325,On the denotation of circular and non-wellfounded proofs in linear logic with fixed points,2025.0,0.0,46.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00022,10.1109/lics65433.2025.00022,True,"We develop a unified categorical theory of substructural abstract syntax with variable binding and single-variable (capture-avoiding) substitution. This is done for the gamut of context structural rules given by exchange (linear theory) with weakening (affine theory) or with contraction (relevant theory) and with both (cartesian theory). Specifically, in all four scenarios, we uniformly: define abstract syntax with variable binding as free algebras for binding-signature endofunctors over variables; provide finitary algebraic axiomatisations of the laws of substitution; construct single-variable substitution operations by generalised structural recursion; and prove their correctness, establishing their universal abstract character as initial substitution algebras.",https://openalex.org/W4415004117,Substructural Abstract Syntax with Variable Binding and Single-Variable Substitution,2025.0,0.0,25.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00048,10.1109/lics65433.2025.00048,True,"Game-theoretic characterizations of process equivalences traditionally form a central topic in concurrency; for example, most equivalences on the classical linear-time / branching-time spectrum come with such characterizations. Recent work on so-called graded semantics has led to a generic behavioural equivalence game that covers the mentioned games on the linear-time / branching-time spectrum and moreover applies in coalgebraic generality, and thus instantiates also to equivalence games on systems with non-relational branching type (probabilistic, weighted, game-based etc.). In the present work, we generalize this approach to cover other types of process comparison beyond equivalence, such as behavioural preorders or pseudometrics. At the most general level, we abstract such notions of behavioural conformance in terms of topological categories, and later specialize to conformances presented as relational structures to obtain a concrete syntax. We obtain a sound and complete generic game for behavioural conformances in this sense. We present a number of instantiations, obtaining game characterizations of, e.g., trace inclusion, probabilistic trace distance, bisimulation topologies, and simulation distances on metric labelled transition systems.",https://openalex.org/W4415003749,Conformance Games for Graded Semantics,2025.0,0.0,25.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00012,10.1109/lics65433.2025.00012,True,"Formal languages over infinite alphabets serve as abstractions of structures and processes carrying data. Automata models over infinite alphabets, such as classical register automata or, equivalently, nominal orbit-finite automata, tend to have computationally hard or even undecidable reasoning problems unless stringent restrictions are imposed on either the power of control or the number of registers. This has been shown to be ameliorated in automata models with name allocation such as regular nondeterministic nominal automata, which allow for deciding language inclusion in elementary complexity even with unboundedly many registers while retaining a reasonable level of expressiveness. In the present work, we demonstrate that elementary complexity survives under extending the power of control to alternation: We introduce regular alternating nominal automata (RANAs), and show that their non-emptiness and inclusion problems have elementary complexity even when the number of registers is unbounded. Moreover, we show that RANAs allow for nearly complete de-alternation, specifically de-alternation up to a single deadlocked universal state. As a corollary to our results, we improve the complexity of model checking for a flavour of Bar-µTL, a fixed-point logic with name allocation over finite data words, by one exponential level.",https://openalex.org/W4415003870,Alternating Nominal Automata with Name Allocation,2025.0,1.0,32.0,1.42,False,article,
DOI:10.1109/lics65433.2025.00068,10.1109/lics65433.2025.00068,True,"We prove that the class of 3D-grids cannot be transduced from planar graphs, and more generally, from any class of graphs of bounded genus. To prove our result, we introduce a new structural tool called slice decompositions and study its properties. We show that every graph class transducible from a class of graphs of bounded genus is a perturbation of a graph class that admits slice decompositions. Moreover, we show that edge-stable graph classes that admit slice decomposition are transducible from weakly sparse graph classes that admits slice decompositions.",https://openalex.org/W4415004470,3D-grids are not transducible from planar graphs,2025.0,2.0,26.0,6.6991,False,article,
DOI:10.1109/lics65433.2025.00064,10.1109/lics65433.2025.00064,True,"Simulations and bisimulations are ubiquitous in the study of concurrent systems and modal logics of various types. Besides classical relational transition systems, relevant system types include, for instance, probabilistic, weighted, neighbourhood-based, and game-based systems. Universal coalgebra abstracts system types in this sense as set functors. Notions of (bi)simulation then arise by extending the functor to act on relations in a suitable manner, turning it into what may be termed a relator. We contribute to the study of relators in the broadest possible sense, in particular in relation to their induced notions of (bi)similarity. Specifically, (i) we show that every functor that preserves a very restricted type of pullbacks (termed 1/4-iso pullbacks) admits a sound and complete notion of bisimulation induced by the coBarr relator; (ii) we establish equivalences between properties of relators and closure properties of the induced notion of (bi)simulation, showing in particular that the full set of expected closure properties requires the relator to be a lax extension, and that soundness of (bi)simulations requires preservation of diagonals; and (iii) we show that functors preserving inverse images admit a greatest lax extension. In a concluding case study, we apply (iii) to obtain a novel highly permissive notion of twisted bisimulation on labelled transition systems.",https://openalex.org/W4415004474,Relators and Notions of Simulation Revisited,2025.0,1.0,0.0,1.9475,False,article,
DOI:10.1109/lics65433.2025.00017,10.1109/lics65433.2025.00017,True,"Riehl and Shulman [1] introduced simplicial type theory (STT), a variant of homotopy type theory which aimed to study not just homotopy theory, but its fusion with category theory: (∞, 1)-category theory. While notoriously technical, manipulating ∞-categories in simplicial type theory is often easier than working with ordinary categories, with the type theory handling infinite stacks of coherences in the background. We capitalize on recent work by Gratzer et al. [2] defining the (∞, 1)-category of ∞-groupoids in STT to define presheaf categories within STT and systematically develop their theory. In particular, we construct the Yoneda embedding, prove the universal property of presheaf categories, refine the theory of adjunctions in STT, introduce the theory of Kan extensions, and prove Quillen’s Theorem A. In addition to a large amount of category theory in STT, we offer substantial evidence that STT can be used to produce difficult results in ∞-category theory at a fraction of the complexity.",https://openalex.org/W4415003730,The Yoneda embedding in simplicial type theory,2025.0,0.0,0.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00049,10.1109/lics65433.2025.00049,True,"We consider two-player zero-sum concurrent stochastic games (CSGs) played on graphs with reachability and safety objectives. These include degenerate classes such as Markov decision processes or turn-based stochastic games, which can be solved by linear or quadratic programming; however, in practice, value iteration (VI) outperforms the other approaches and is the most implemented method. Similarly, for CSGs, this practical performance makes VI an attractive alternative to the standard theoretical solution via the existential theory of reals.VI starts with an under-approximation of the sought values for each state and iteratively updates them, traditionally terminating once two consecutive approximations are ϵ-close. However, this stopping criterion lacks guarantees on the precision of the approximation, which is the goal of this work. We provide bounded (a.k.a. interval) VI for CSGs: it complements standard VI with a converging sequence of over-approximations and terminates once the over- and under-approximations are ϵ-close.",https://openalex.org/W4415004467,Stopping Criteria for Value Iteration on Concurrent Stochastic Reachability and Safety Games,2025.0,1.0,35.0,1.4612,False,article,
DOI:10.1109/lics65433.2025.00020,10.1109/lics65433.2025.00020,True,"The intuitionistic modal logics considered between Constructive K (CK) and Intuitionistic K (IK) differ in their treatment of the possibility (diamond) connective. It was recently rediscovered that some logics between CK and IK also disagree on their diamond-free fragments, with only some remaining conservative over the standard axiomatisation of intuitionistic modal logic with necessity (box) alone. We show that relational Kripke semantics for CK can be extended with frame conditions for all axioms in the standard axiomatisation of IK, as well as other axioms previously studied. This allows us to answer open questions about the (non-)conservativity of such logics over intuitionistic modal logic without diamond. Our results are formalised using the Rocq Prover.",https://openalex.org/W4415003441,Semantical Analysis of Intuitionistic Modal Logics between CK and IK,2025.0,0.0,47.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00069,10.1109/lics65433.2025.00069,True,"In a quest to thoroughly understand the first-order transduction hierarchy of hereditary graph classes, some questions in particular stand out; such as, what properties hold for graph classes that are first-order transductions of planar graphs (and of similar classes)? When addressing this (so-far wide open) question, we turn to the concept of a product structure – being a subgraph of the strong product of a path and a graph of bounded tree-width, introduced by Dujmović et al. [JACM 2020]. Namely, we prove that any graph class which is a first-order transduction of a class admitting such product structure, up to perturbations also meets a structural description generalizing the concept of a product structure in a dense hereditary way—the latter concept being introduced just recently by authors under the name of $\mathcal{H}$-clique-width [MFCS 2024].Using this characterization, we show that the class of the 3D grids, as well as a class of certain modifications of 2D grids, are not first-order transducible from classes admitting a product structure, and in particular not from the class of planar graphs.",https://openalex.org/W4415003447,Transductions of Graph Classes Admitting Product Structure,2025.0,1.0,21.0,2.8331,False,article,
DOI:10.1109/lics65433.2025.00024,10.1109/lics65433.2025.00024,True,"Many first-order equational theories, such as the theory of groups or boolean algebras, can be presented by a smaller set of axioms than the original one. Recent studies showed that a homological approach to equational theories gives us inequalities to obtain lower bounds on the number of axioms.In this paper, we extend this result to higher-order equational theories. More precisely, we consider simply typed lambda calculus with product and unit types and study sets of equations between lambda terms. Then, we define homology groups of the given equational theory and show that a lower bound on the number of equations can be computed from the homology groups.",https://openalex.org/W4415003454,Homological Invariants of Higher-Order Equational Theories,2025.0,1.0,0.0,3.6246,False,article,
DOI:10.1109/lics65433.2025.00027,10.1109/lics65433.2025.00027,True,"We present two seemingly different definitions of constructive ordinal exponentiation, where an ordinal is taken to be a transitive, extensional, and wellfounded order on a set. The first definition is abstract, uses suprema of ordinals, and is solely motivated by the expected equations. The second is more concrete, based on decreasing lists, and can be seen as a constructive version of a classical construction by Sierpiński based on functions with finite support. We show that our two approaches are equivalent (whenever it makes sense to ask the question), and use this equivalence to prove algebraic laws and decidability properties of the exponential. Our work takes place in the framework of homotopy type theory, and all results are formalized in the proof assistant Agda.",https://openalex.org/W4415003442,Ordinal Exponentiation in Homotopy Type Theory,2025.0,1.0,22.0,3.5343,False,article,
DOI:10.1109/lics65433.2025.00055,10.1109/lics65433.2025.00055,True,"We consider reachability problems for linear dynamical systems. In dimension d these problems are specified by respective semialgebraic sets S, T ⊆ ℝ<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">d</sup> of source and target states and a matrix $M \in {\mathbb{Q}^{d \times d}}$. The task is to determine whether there is a point in S whose orbit under M intersects the target T in at least m distinct points. The case m = 1 (mere reachability) can be reduced to mild generalisations of the Skolem and Positivity Problems for linear recurrence sequences, whose decidability has been open for many decades. The situation is markedly different for multiple reachability, where m can be greater than one. In this paper, we prove that multiple reachability is undecidable already in dimension d = 10 with fixed multiplicity m = 9. Since our undecidability construction also shows that decision procedures for dimension d ∈ {3, … , 9} would entail significant new results on effective solutions of Diophantine equations, we subsequently focus on the case d = 2, that is, multiple reachability in the plane. Here we obtain two positive results. We show that multiple reachability is decidable if the matrix M is a rotation and it is also decidable without restriction on M for halfplane targets. The former result relies on a theorem in arithmetic geometry, due to Bombieri and Zannier, concerning intersections of algebraic subgroups with subvarieties.",https://openalex.org/W4415003446,Multiple Reachability in Linear Dynamical Systems,2025.0,0.0,14.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00019,10.1109/lics65433.2025.00019,True,"The two-way modal μ-calculus is the extension of the (standard) one-way μ-calculus with converse (backward-looking) modalities. For this logic we introduce two new sequent-style proof calculi: a non-wellfounded system admitting infinite branches and a finitary, cyclic version of this that employs annotations.As is common in sequent systems for two-way modal logics, our calculi feature an analytic cut rule. What distinguishes our approach is the use of so-called trace atoms, which serve to apply Vardi’s two-way automata in a proof-theoretic setting.We prove soundness and completeness for both systems and subsequently use the cyclic calculus to show that the two-way μ-calculus has the (local) Craig interpolation property, with respect to both propositions and modalities. Our proof uses a version of Maehara’s method adapted to cyclic proof systems. As a corollary we prove that the two-way μ-calculus also enjoys Beth’s definability property.",https://openalex.org/W4415004388,Interpolation for the two-way modal μ-calculus,2025.0,0.0,32.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00032,10.1109/lics65433.2025.00032,True,"For fragments L of first-order logic (FO) with counting quantifiers, we consider the definability problem, which asks whether a given L -formula can be equivalently expressed by a formula in some fragment of L without counting, and the more general separation problem asking whether two mutually exclusive L-formulas can be separated in some counting-free fragment of L. We show that separation is undecidable for the two-variable fragment of FO extended with counting quantifiers and for the graded modal logic with inverse, nominals and universal modality. On the other hand, if inverse or nominals are dropped, separation becomes coNExpTime- or 2ExpTime-complete, depending on whether the universal modality is present. In contrast, definability can often be reduced in polynomial time to validity in L. We also consider uniform separation and show that it often behaves similarly to definability.",https://openalex.org/W4415004512,Separation and Definability in Fragments of Two-Variable First-Order Logic with Counting,2025.0,1.0,38.0,1.4546,False,article,
DOI:10.1109/lics65433.2025.00071,10.1109/lics65433.2025.00071,True,"We show that the category OS of operator spaces, with complete contractions as morphisms, is locally countably presentable and a model of Intuitionistic Linear Logic in the sense of Lafont. We then describe a model of Classical Linear Logic, based on OS, whose duality is compatible with the Heisenberg-Schrödinger duality of quantum theory. We also show that OS provides a good setting for studying pure state and mixed state quantum information, the interaction between the two, and even higher-order quantum maps such as the quantum switch.",https://openalex.org/W4415003616,"Operator Spaces, Linear Logic and the Heisenberg-Schrödinger Duality of Quantum Theory",2025.0,3.0,32.0,3.164,False,article,
DOI:10.1109/lics65433.2025.00029,10.1109/lics65433.2025.00029,True,"The Steenrod squares are cohomology operations with important applications in algebraic topology. While these operations are well-understood classically, little is known about them in the setting of homotopy type theory. Although a definition of the Steenrod squares was put forward by Brunerie (2017), proofs of their characterising properties have remained elusive. In this paper, we revisit Brunerie’s definition and provide proofs of these properties, including stability, Cartan’s formula and the Adem relations. This is done by studying a higher inductive type called the unordered join. This approach is inherently synthetic and, consequently, many of our proofs differ significantly from their classical counterparts. Along the way, we discuss upshots and limitations of homotopy type theory as a synthetic language for homotopy theory. The paper is accompanied by a computer formalisation in Cubical Agda.",https://openalex.org/W4415003647,The Steenrod squares via unordered joins,2025.0,0.0,9.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00039,10.1109/lics65433.2025.00039,True,"Abu Radi and Kupferman (2019) demonstrated the efficient minimization of history-deterministic (transition-based) co-Büchi automata, building on the results of Kuperberg and Skrzypczak (2015). We give a congruence-based description of these minimal automata, and a self-contained proof of its correctness. We use this description based on congruences to create a passive learning algorithm that can learn minimal history-deterministic co-Büchi automata from a set of labeled example words. The algorithm runs in polynomial time on a given set of examples, and there is a characteristic set of examples of polynomial size for each minimal history-deterministic co-Büchi automaton.",https://openalex.org/W4415003623,Minimal History-Deterministic Co-Büchi Automata: Congruences and Passive Learning,2025.0,1.0,28.0,1.2701,False,article,
DOI:10.1109/lics65433.2025.00036,10.1109/lics65433.2025.00036,True,"We study constraint satisfaction problems of non-rigid structures in a finite and omega-categorical setting. We show that not having a binary essential polymorphism is a sufficient criterion for NP-hardness of the constraint satisfaction problem of a (model-complete) core, as long as its automorphism group is not the free action of a Boolean group. To understand the behaviour of low arity polymorphisms, we classify the possible types of minimal operations above an arbitrary permutation group. In this, we generalise a classical theorem of Rosenberg above the trivial group, and significantly improve a result of Bodirsky and Chen above the automorphism groups of omega-categorical structures. Finally, we answer three questions of Bodirsky on binary polymorphisms of infinite templates for constraint satisfaction problems.",https://openalex.org/W4415003630,Binary symmetries of tractable non-rigid structures,2025.0,0.0,42.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00040,10.1109/lics65433.2025.00040,True,"We give an active learning algorithm for deterministic one-counter automata (DOCA) where the learner can ask the teacher membership and minimal equivalence queries. The algorithm called OL<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">∗</sup> learns a DOCA in time polynomial in the size of the smallest DOCA, recognising the target language.All existing algorithms for learning DOCA, even for the subclasses of deterministic real-time one-counter automata (DROCA) and visibly one-counter automata (VOCA), in the worst case, run in exponential time with respect to the size of the DOCA under learning. Furthermore, previous learning algorithms are ""grey-box"" algorithms relying on an additional query type - counter value query - where the teacher returns the counter value reached on reading a given word. In contrast, our algorithm is a ""black-box"" algorithm.It is known that the minimisation of VOCA is NP-hard. However, OL<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">∗</sup> can be used for approximate minimisation of DOCA. In this case, the output size is at most polynomial in the size of a minimal DOCA.",https://openalex.org/W4415003451,Learning Deterministic One-Counter Automata in Polynomial Time,2025.0,1.0,8.0,2.8331,False,article,
DOI:10.1109/lics65433.2025.00030,10.1109/lics65433.2025.00030,True,"We study the model enumeration problem of the function-free, finite domain fragment of first-order logic with two variables (FO<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sup>). Specifically, given an FO<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sup> sentence Γ and a positive integer n, how can one enumerate all the models of Γ over a domain of size n? In this paper, we devise a novel algorithm to address this problem. The delay complexity, the time required between producing two consecutive models, of our algorithm is quadratic in the given domain size n (up to logarithmic factors) when the sentence is fixed. This complexity is almost optimal since the interpretation of binary predicates in any model requires at least Ω(n<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sup>) bits to represent.",https://openalex.org/W4415003754,Model Enumeration of Two-Variable Logic with Quadratic Delay Complexity,2025.0,0.0,0.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00031,10.1109/lics65433.2025.00031,True,"We study a celebrated class of regular languages: star-free languages. A long-standing goal is to classify them by the complexity of their descriptions. The most influential research effort involves concatenation hierarchies, which measure alternations between ""complement"" and ""union plus concatenation"".We explore alternative hierarchies that also stratify star-free languages (and extensions thereof). They are built with an operator ${\mathcal{C}} \mapsto {\text{TL}}\left({\mathcal{C}}\right)$. It takes a class of languages ${\mathcal{C}}$ as input, and produces a larger one ${\text{TL}}\left({\mathcal{C}}\right)$, consisting of all languages definable in a variant of unary temporal logic, where the future/past modalities depend on ${\mathcal{C}}$. Level n in the navigational hierarchy of basis ${\mathcal{C}}$ is then constructed by applying this operator n times to ${\mathcal{C}}$.As bases ${\mathcal{G}}$, we focus on group languages and natural extensions thereof, denoted ${{\mathcal{G}}^ + }$. We prove that the navigational hierarchies of bases ${\mathcal{G}}$ and ${{\mathcal{G}}^ + }$ are strictly intertwined and we conduct a thorough investigation of their relationships with their concatenation hierarchy counterparts. We also look at two standard problems on classes of languages: membership (decide if a language is in the class) and separation (decide, for two languages L<inf xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</inf>,L<inf xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</inf>, if there is a language K in the class with L<inf xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</inf> ⊆ K and L<inf xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</inf>∩K = ∅). We prove that if separation is decidable for ${\mathcal{G}}$, then so is membership for level two in the navigational hierarchies of bases ${\mathcal{G}}$ and ${{\mathcal{G}}^ + }$.We take a closer look at the trivial class ST = {∅,A<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">*</sup>}. For the bases ST and ST<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">+</sup>, the levels one are the standard variants of unary temporal logic. The levels two correspond to variants of two-variable logic, investigated recently by Krebs, Lodaya, Pandya and Straubing. We solve one of their conjectures. We also prove that for these two bases, level two has decidable separation. Combined with earlier results on the operator ${\mathcal{C}} \mapsto {\text{TL}}\left({\mathcal{C}}\right)$, this implies that level three has decidable membership.",https://openalex.org/W4415004151,Navigational hierarchies of regular languages,2025.0,1.0,40.0,1.2701,False,article,
DOI:10.1109/lics65433.2025.00051,10.1109/lics65433.2025.00051,True,"In many kinds of infinite-state systems, the cover-ability problem has significantly lower complexity than the reach-ability problem. In order to delineate the border of computational hardness between coverability and reachability, we propose to place these problems in a more general context, which makes it possible to prove complexity dichotomies.The more general setting arises as follows. We note that for coverability, we are given a vector t and are asked if there is a reachable vector x satisfying the relation ""x equals t"". For reachability, we want to satisfy the relation ""x is at least t"". In the more general setting, there is a Presburger formula F over t and x, and we are given t and are asked if there is a reachable x such that F is satisfied.We study this setting for systems with one counter and binary updates: (i) integer VASS, (ii) Parikh automata, and (iii) standard (non-negative) VASS. In each of these cases, reachability is NP-complete, but coverability is known to be in polynomial time. Our main results are three dichotomy theorems, one for each of the cases (i)–(iii). In each case, we show that for every F, the problem is either NP-complete or belongs to AC1, a circuit complexity class within polynomial time. We also show that it is decidable on which side of the dichotomy a given formula falls.For (i) and (ii), we introduce novel density measures for sets of integer vectors, and show an AC1 upper bound if the respective density of the set defined by F is positive; and NP-completeness otherwise. For (iii), the complexity border is characterized by a new notion of uniform quasi-upward closedness. In particular, we improve the best known upper bound for coverability in (binary encoded) 1-VASS from NC2 (as shown by Almagor, Cohen, Pérez, Shirmohammadi, and Worrell in 2020) to AC1.",https://openalex.org/W4415004162,A Complexity Dichotomy for Semilinear Target Sets in Automata with One Counter,2025.0,0.0,0.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00011,10.1109/lics65433.2025.00011,True,"Regular integer linear-exponential programming (RegILEP) asks whether a system of inequalities of the form $\sum\nolimits_{i = 1..n} {\left({{a_i}\cdot{x_i} + {b_i}\cdot{2^{{x_i}}}}\right)} \leq c$, where all coefficients are integers, has a solution in the integers whose binary representations belong to some regular set over the alphabet {0,1}. RegILEP has recently been proved decidable in ExpSpace using purely automata-theoretic techniques. The first contribution of the paper is a novel decision procedure for RegILEP, which works in a quantifier elimination fashion: after specifying a total order on the variables, the procedure gradually excludes the exponential occurrences of the leading variable and then eliminates the linear ones. This decision procedure meets the existing ExpSpace upper bound for the problem. As a complementary result, we show that regular integer linear programming for the domain defined by the regular expression (00∪01)<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">*</sup> is PSPACE-complete.",https://openalex.org/W4415003641,Quantifier Elimination for Regular Integer Linear-Exponential Programming,2025.0,0.0,23.0,0.0,False,article,
DOI:10.1109/lics65433.2025.00042,10.1109/lics65433.2025.00042,True,"Two high-level ""pictures"" of probability theory have emerged: one that takes as central the notion of random variable, and one that focuses on distributions and probability channels (Markov kernels). While the channel-based picture has been successfully axiomatized, and widely generalized, using the notion of Markov category, the categorical semantics of the random variable picture remain less clear. Simpson’s probability sheaves are a recent approach, in which probabilistic concepts like random variables are allowed vary over a site of sample spaces. Simpson has identified rich structure on these sites, most notably an abstract notion of conditional independence, and given examples ranging from probability over databases to nominal sets.We aim bring this development together with the generality and abstraction of Markov categories: We show that for any suitable Markov category, a category of sample spaces can be defined which satisfies Simpson’s axioms, and that a theory of probability sheaves can be developed purely synthetically in this setting. We recover Simpson’s examples in a uniform fashion from well-known Markov categories, and consider further generalizations.",https://openalex.org/W4415004480,"Random Variables, Conditional Independence and Categories of Abstract Sample Spaces",2025.0,1.0,0.0,1.6914,False,article,
