lookup_id,source_title,found,abstract,match_score,openalex_id,openalex_title,year,cited_by_count,referenced_works_count,fwci,is_retracted,doi
TITLE:train:1341,Gradient-Based Supported Model Computation in Vector Spaces.,True,,1.0,https://openalex.org/W3211081793,Gradient-Based Supported Model Computation in Vector Spaces,2022.0,4.0,11.0,1.0271,False,https://doi.org/10.1007/978-3-031-15707-3_26
TITLE:train:1345,Knowledge-Based Support for Adhesive Selection.,True,,1.0,https://openalex.org/W4293179451,Knowledge-Based Support for Adhesive Selection,2022.0,0.0,11.0,0.0,False,https://doi.org/10.1007/978-3-031-15707-3_34
TITLE:train:1346,"Logic Programming and Nonmonotonic Reasoning - 16th International Conference, LPNMR 2022, Genova, Italy, September 5-9, 2022, Proceedings",False,"Gradual semantics are methods that evaluate overall strengths of individual arguments in graphs. In this paper, we investigate gradual semantics for extended frameworks in which probabilities are used to quantify the uncertainty about arguments and attacks belonging to the graph. We define the likelihoods of an argument’s possible strengths when facing uncertainty about the topology of the argumentation framework. We also define an approach to compare the strengths of arguments in this probabilistic setting. Finally, we propose a method to calculate the overall strength of each argument in the framework, and we evaluate this method against a set of principles.",0.2645502645502645,https://openalex.org/W4387171797,Graduality in Probabilistic Argumentation Frameworks,2023.0,1.0,45.0,0.5202,False,https://doi.org/10.3233/faia230515
TITLE:train:1355,Towards Dynamic Answer Set Programming over Finite Traces.,True,,1.0,https://openalex.org/W2946162694,Towards Dynamic Answer Set Programming over Finite Traces,2019.0,7.0,18.0,1.1018,False,https://doi.org/10.1007/978-3-030-20528-7_12
TITLE:train:1356,Splitting Epistemic Logic Programs.,True,,1.0,https://openalex.org/W2963311843,Splitting Epistemic Logic Programs,2019.0,19.0,11.0,4.6857,False,https://doi.org/10.1007/978-3-030-20528-7_10
TITLE:train:1358,telingo = ASP + Time.,True,,1.0,https://openalex.org/W2946498291,telingo = ASP + Time,2019.0,27.0,17.0,4.4068,False,https://doi.org/10.1007/978-3-030-20528-7_19
TITLE:train:1359,Pruning External Minimality Checking for ASP Using Semantic Dependencies.,True,,1.0,https://openalex.org/W2946382572,Pruning External Minimality Checking for ASP Using Semantic Dependencies,2019.0,0.0,14.0,0.0,False,https://doi.org/10.1007/978-3-030-20528-7_24
TITLE:train:1362,Simple Contrapositive Assumption-Based Frameworks.,True,,1.0,https://openalex.org/W2946214736,Simple Contrapositive Assumption-Based Frameworks,2019.0,7.0,22.0,1.928,False,https://doi.org/10.1007/978-3-030-20528-7_7
TITLE:train:1364,Enhancing DLV for Large-Scale Reasoning.,True,,1.0,https://openalex.org/W2944851960,Enhancing DLV for Large-Scale Reasoning,2019.0,14.0,42.0,2.2034,False,https://doi.org/10.1007/978-3-030-20528-7_23
TITLE:train:1373,"Logic Programming and Nonmonotonic Reasoning - 15th International Conference, LPNMR 2019, Philadelphia, PA, USA, June 3-7, 2019, Proceedings",False,"Domain-specific heuristics are an essential technique for solving combinatorial problems efficiently. Current approaches to integrate domain-specific heuristics with Answer Set Programming (ASP) are unsatisfactory when dealing with heuristics that are specified non-monotonically on the basis of partial assignments. Such heuristics frequently occur in practice, for example, when picking an item that has not yet been placed in bin packing. Therefore, we present novel syntax and semantics for declarative specifications of domain-specific heuristics in ASP. Our approach supports heuristic statements that depend on the partial assignment maintained during solving, which has not been possible before. We provide an implementation in Alpha that makes Alpha the first lazy-grounding ASP system to support declaratively specified domain-specific heuristics. Two practical example domains are used to demonstrate the benefits of our proposal. Additionally, we use our approach to implement informed search with A*, which is tackled within ASP for the first time. A* is applied to two further search problems. The experiments confirm that combining lazy-grounding ASP solving and our novel heuristics can be vital for solving industrial-size problems.",0.3304347826086956,https://openalex.org/W4313637732,Domain-Specific Heuristics in Answer Set Programming: A Declarative Non-Monotonic Approach,2023.0,7.0,90.0,1.1713,False,https://doi.org/10.1613/jair.1.14091
TITLE:train:1374,Generalized Answer Set Planning with Incomplete Information.,True,,1.0,https://openalex.org/W2740465621,Generalized Answer Set Planning with Incomplete Information.,2017.0,3.0,19.0,0.4157,False,
TITLE:train:1375,Forgetting Auxiliary Atoms in Forks.,True,,1.0,https://openalex.org/W2741917624,Forgetting auxiliary atoms in forks,2019.0,1.0,30.0,0.0,False,https://doi.org/10.1016/j.artint.2019.07.005
TITLE:train:1382,lp2normal - A Normalization Tool for Extended Logic Programs.,True,,1.0,https://openalex.org/W2725553666,lp2normal — A Normalization Tool for Extended Logic Programs,2017.0,13.0,18.0,1.4123,False,https://doi.org/10.1007/978-3-319-61660-5_20
TITLE:train:1384,Multi-Context Systems: Dynamics and Evolution.,True,,1.0,https://openalex.org/W2739995800,Multi-context systems: Dynamics and evolution,2017.0,2.0,26.0,0.2079,False,
TITLE:train:1385,Gelfond-Zhang Aggregates as Propositional Formulas.,True,,1.0,https://openalex.org/W2725233680,Gelfond–Zhang aggregates as propositional formulas,2019.0,8.0,38.0,0.7259,False,https://doi.org/10.1016/j.artint.2018.10.007
TITLE:train:1392,A Multiparametric View on Answer Set Programming.,True,,1.0,https://openalex.org/W2741681596,A multiparametric view on answer set programming,2019.0,2.0,49.0,0.1445,False,https://doi.org/10.1007/s10472-019-09633-x
TITLE:train:1394,Hybrid Metabolic Network Completion.,True,"Abstract Metabolic networks play a crucial role in biology since they capture all chemical reactions in an organism. While there are networks of high quality for many model organisms, networks for less studied organisms are often of poor quality and suffer from incompleteness. To this end, we introduced in previous work an answer set programming (ASP)-based approach to metabolic network completion. Although this qualitative approach allows for restoring moderately degraded networks, it fails to restore highly degraded ones. This is because it ignores quantitative constraints capturing reaction rates. To address this problem, we propose a hybrid approach to metabolic network completion that integrates our qualitative ASP approach with quantitative means for capturing reaction rates. We begin by formally reconciling existing stoichiometric and topological approaches to network completion in a unified formalism. With it, we develop a hybrid ASP encoding and rely upon the theory reasoning capacities of the ASP system clingo for solving the resulting logic program with linear constraints over reals. We empirically evaluate our approach by means of the metabolic network of Escherichia coli . Our analysis shows that our novel approach yields greatly superior results than obtainable from purely qualitative or quantitative approaches.",1.0,https://openalex.org/W2900329956,Hybrid metabolic network completion,2018.0,10.0,25.0,0.6771,False,https://doi.org/10.1017/s1471068418000455
TITLE:train:1396,Vicious Circle Principle and Formation of Sets in ASP Based Languages.,True,,1.0,https://openalex.org/W2962822920,Vicious Circle Principle and Formation of Sets in ASP Based Languages,2017.0,7.0,28.0,1.4129,False,https://doi.org/10.1007/978-3-319-61660-5_14
TITLE:train:1397,\mathsf Harvey : A System for Random Testing in ASP.,True,,0.9615384615384616,https://openalex.org/W2725445360,$$\mathsf {Harvey}$$ : A System for Random Testing in ASP,2017.0,9.0,10.0,1.1303,False,https://doi.org/10.1007/978-3-319-61660-5_21
TITLE:train:1398,clingo goes Linear Constraints over Reals and Integers.,True,"Abstract The recent series 5 of the Answer Set Programming (ASP) system clingo provides generic means to enhance basic ASP with theory reasoning capabilities. We instantiate this framework with different forms of linear constraints and elaborate upon its formal properties. Given this, we discuss the respective implementations, and present techniques for using these constraints in a reactive context. More precisely, we introduce extensions to clingo with difference and linear constraints over integers and reals, respectively, and realize them in complementary ways. Finally, we empirically evaluate the resulting clingo derivatives clingo [ dl ] and clingo [ lp ] on common language fragments and contrast them to related ASP systems.",1.0,https://openalex.org/W2735944019,Clingo goes linear constraints over reals and integers,2017.0,9.0,23.0,1.4572,False,https://doi.org/10.1017/s1471068417000242
TITLE:train:1399,A Bird&apos;s-Eye View of Forgetting in Answer-Set Programming.,False,"This book provides valuable new ethnographic insights into life along some of the most contentious borders in the world. The collected essays portray existence at different points across India's northern frontiers and, in one instance, along borders within India. Whether discussing Shi'i Muslims striving to be patriotic Indians in the Kashmiri district of Kargil or Bangladeshis living uneasily in an enclave surrounded by Indian territory, the contributors show that state borders in Northern South Asia are complex sites of contestation. India's borders with Bangladesh, Bhutan, Burma/Myanmar, China, and Nepal encompass radically different ways of life, a whole spectrum of relationships to the state, and many struggles with urgent identity issues. Taken together, the essays show how, by looking at state-making in diverse, border-related contexts, it is possible to comprehend Northern South Asia's various nation-state projects without relapsing into conventional nationalist accounts.",0.3564356435643564,https://openalex.org/W3090752824,Borderland Lives in Northern South Asia,2013.0,81.0,0.0,3.3543,False,https://doi.org/10.1215/9780822377306
TITLE:train:1402,Including Quantification in Defeasible Reasoning for the Description Logic EL⊥.,True,,1.0,https://openalex.org/W2733421365,Including Quantification in Defeasible Reasoning for the Description Logic EL,2017.0,5.0,0.0,0.4648,False,
TITLE:train:1403,Making Quantification Relevant Again - the Case of Defeasible EL_\bot.,True,"Defeasible Description Logics (DDLs) extend Description Logics with defeasible concept inclusions. Reasoning in DDLs often employs rational or relevant closure according to the (propositional) KLM postulates. If in DDLs with quantification a defeasible subsumption relationship holds between concepts, this relationship might also hold if these concepts appear in existential restrictions. Such nested defeasible subsumption relationships were not detected by earlier reasoning algorithms—neither for rational nor relevant closure. In this report, we present a new approach for EL ⊥ that alleviates this problem for relevant closure (the strongest form of preferential reasoning currently investigated) by the use of typicality models that extend classical canonical models by domain elements that individually satisfy any amount of consistent defeasible knowledge. We also show that a certain restriction on the domain of the typicality models in this approach yields inference results that correspond to the (weaker) more commonly known rational closure.",0.9545454545454546,https://openalex.org/W4300849373,Making Quantification Relevant Again —the Case of Defeasible EL⊥,2017.0,3.0,10.0,,False,https://doi.org/10.25368/2022.231
TITLE:train:1409,Contextual Abduction and its Complexity Issues.,True,,1.0,https://openalex.org/W2753340370,Contextual Abduction and its Complexity Issues.,2017.0,2.0,7.0,0.2079,False,
TITLE:train:1412,Reasoning Strategies for Diagnostic Probability Estimates in Causal Contexts: Preference for Defeasible Deduction over Abduction.,True,International audience,1.0,https://openalex.org/W2751982904,Reasoning Strategies for Diagnostic Probability Estimates in Causal Contexts: Preference for Defeasible Deduction over Abduction.,2017.0,1.0,7.0,0.2082,False,
TITLE:train:1415,A Parallel LPMLN Solver: Primary Report.,False,"LPMLN is a probabilistic extension of answer set programs with the weight scheme adapted from Markov Logic. We study the concept of strong equivalence in LPMLN, which is a useful mathematical tool for simplifying a part of an LPMLN program without looking at the rest of it. We show that the verification of strong equivalence in LPMLN can be reduced to equivalence checking in classical logic via a reduct and choice rules as well as to equivalence checking under the ""soft"" logic of here-and-there. The result allows us to leverage an answer set solver for LPMLN strong equivalence checking. The study also suggests us a few reformulations of the LPMLN semantics using choice rules, the logic of here-and-there, and classical logic.",0.3684210526315789,https://openalex.org/W2945632386,Strong Equivalence for LPMLN Programs,2019.0,0.0,19.0,0.0,False,https://doi.org/10.4204/eptcs.306.24
TITLE:train:1418,CASP for Robot Control in Hybrid Domains.,True,,1.0,https://openalex.org/W2740397517,CASP for Robot Control in Hybrid Domains.,2017.0,1.0,4.0,0.0,False,
TITLE:train:1420,"Logic Programming and Nonmonotonic Reasoning - 14th International Conference, LPNMR 2017, Espoo, Finland, July 3-6, 2017, Proceedings",False,"Domain-specific heuristics are an essential technique for solving combinatorial problems efficiently. Current approaches to integrate domain-specific heuristics with Answer Set Programming (ASP) are unsatisfactory when dealing with heuristics that are specified non-monotonically on the basis of partial assignments. Such heuristics frequently occur in practice, for example, when picking an item that has not yet been placed in bin packing. Therefore, we present novel syntax and semantics for declarative specifications of domain-specific heuristics in ASP. Our approach supports heuristic statements that depend on the partial assignment maintained during solving, which has not been possible before. We provide an implementation in Alpha that makes Alpha the first lazy-grounding ASP system to support declaratively specified domain-specific heuristics. Two practical example domains are used to demonstrate the benefits of our proposal. Additionally, we use our approach to implement informed search with A*, which is tackled within ASP for the first time. A* is applied to two further search problems. The experiments confirm that combining lazy-grounding ASP solving and our novel heuristics can be vital for solving industrial-size problems.",0.3408071748878923,https://openalex.org/W4313637732,Domain-Specific Heuristics in Answer Set Programming: A Declarative Non-Monotonic Approach,2023.0,7.0,90.0,1.1713,False,https://doi.org/10.1613/jair.1.14091
TITLE:train:1421,"Proceedings of the 10th Workshop on Answer Set Programming and Other Computing Paradigms co-located with the 14th International Conference on Logic Programming and Nonmonotonic Reasoning, ASPOCP@LPNMR 2017, Espoo, Finland, July 3, 2017.",False,,0.0,,,,,,,False,
TITLE:train:1422,"Proceedings of the 4th International Workshop on Defeasible and Ampliative Reasoning (DARe-17) co-located with the 14th International Conference on Logic Programming and Nonmonotonic Reasoning (LPNMR 2017), Espoo, Finland, July 3, 2017.",False,"This thesis delves into the intersection of Description Logics (DLs) and prototype theory in the context of knowledge representation and reasoning. DLs are formalisms widely used in knowledge representation and serve as the backbone of the Semantic Web. The thesis proposes that integrating aspects from prototype theory into DLs would be a desirable upgrade, enabling the introduction of nonmonotonic reasoning. This augmentation would expand reasoning based on DLs to include regularities that are typically verified but not always true. For instance, it would include knowledge such as birds typically fly, which is generally but not always true. Inferences of this kind are fundamental for modeling human-inspired reasoning and tackling problems like reasoning under incomplete information. The approach taken in this thesis follows the tradition of combining DLs and typicality through defeasible reasoning by using defeasible concept inclusions (DCIs). Materialization-based semantics is one of the most successful techniques for dealing with defeasible knowledge in DLs. This technique reduces checking defeasible entailments such as concept subsumption and instance checking to an enriched classical query, in which concepts representing defeasible axioms are added to the left-hand side of the inclusion. These concepts are called the materialization of the axioms they represent. Distinct materialization-based semantics are characterized by their techniques to select the axioms to materialize with any given concept. Although materialization-based semantics are undeniably successful, they suffer from some serious drawbacks. In particular, they share a propositional nature and, therefore, cannot extend defeasible information through quantifiers, a problem known as quantification neglect. Hence, birds typically fly and robins are birds allow concluding that robins typically fly. However, it is impossible to conclude from cats eat birds that cats typically eat flying animals. The thesis builds on the recently-introduced typicality models to address these limitations to define a semantical framework that improves existing semantics and includes first-order properties. It expands the existing framework for typicality models for the logic EL, which is a semantics parametrized along strengths and coverages with six variations covering existing semantics. Additionally, the thesis proposes a new framework for the logic ELI, which includes a propositional semantics equivalent to materialization-based reasoning and a nested semantics that solves quantification neglect for existing materialization-based semantics.",0.2245614035087719,https://openalex.org/W4387079715,Quantification in description logics of typicality,2023.0,0.0,79.0,,False,https://doi.org/10.11606/t.45.2023.tde-18092023-181200
TITLE:train:1423,Branching Bisimulation Learning.,True,"Abstract We introduce a bisimulation learning algorithm for non-deterministic transition systems. We generalise bisimulation learning to systems with bounded branching and extend its applicability to model checking branching-time temporal logic, while previously it was limited to deterministic systems and model checking linear-time properties. Our method computes a finite stutter-insensitive bisimulation quotient of the system under analysis, represented as a decision tree. We adapt the proof rule for well-founded bisimulations to an iterative procedure that trains candidate decision trees from sample transitions of the system, and checks their validity over the entire transition relation using SMT solving. This results in a new technology for model checking CTL* without the next-time operator. Our technique is sound, entirely automated, and yields abstractions that are succinct and effective for formal verification and system diagnostics. We demonstrate the efficacy of our method on diverse benchmarks comprising concurrent software, communication protocols and robotic scenarios. Our method performs comparably to mature tools in the special case of LTL model checking, and outperforms the state of the art in CTL and CTL* model checking for systems with very large and countably infinite state space.",1.0,https://openalex.org/W4412544522,Branching Bisimulation Learning,2025.0,0.0,69.0,0.0,False,https://doi.org/10.1007/978-3-031-98685-7_8
TITLE:train:1425,Small Decision Trees for MDPs with Deductive Synthesis.,True,"Abstract Markov decision processes (MDPs) describe decision making subject to probabilistic uncertainty. A classical problem on MDPs is to compute a policy, selecting actions in every state, that maximizes the probability of reaching a dedicated set of target states. Computing such policies in tabular form is efficiently possible via standard algorithms. However, for further processing by either humans or machines, policies should be represented concisely, e.g., as a decision tree. This paper considers finding (almost) optimal decision trees of minimal depth and contributes a deductive synthesis approach. Technically, we combine pruning the space of concise policies with an abstraction-refinement loop with an SMT-encoding that maps candidate policies into decision trees. Our experiments show that this approach beats the state-of-the-art solver using an MILP encoding by orders of magnitude. The approach also pairs well with heuristic approaches that map a fixed policy into a decision tree: for an MDP with 1.5M states, our approach reduces the size of the given tree by 90%, while sacrificing only 1% of the optimal performance.",1.0,https://openalex.org/W4412514688,Small Decision Trees for MDPs with Deductive Synthesis,2025.0,0.0,33.0,0.0,False,https://doi.org/10.1007/978-3-031-98679-6_8
TITLE:train:1426,Full LTL Synthesis over Infinite-State Arenas.,True,"Recently, interest has increased in applying reactive synthesis to richer-than-Boolean domains. A major (undecidable) challenge in this area is to establish when certain repeating behaviour terminates in a desired state when the number of steps is unbounded. Existing approaches struggle with this problem, or can handle at most deterministic games with Büchi goals. This work goes beyond by contributing the first effectual approach to synthesis with full LTL objectives, based on Boolean abstractions that encode both safety and liveness properties of the underlying infinite arena. We take a CEGAR approach: attempting synthesis on the Boolean abstraction, checking spuriousness of abstract counterstrategies through invariant checking, and refining the abstraction based on counterexamples. We reduce the complexity, when restricted to predicates, of abstracting and synthesising by an exponential through an efficient binary encoding. This also allows us to eagerly identify useful fairness properties. Our discrete synthesis tool outperforms the state-of-the-art on linear integer arithmetic (LIA) benchmarks from literature, solving almost double as many syntesis problems as the current state-of-the-art. It also solves slightly more problems than the second-best realisability checker, in one-third of the time. We also introduce benchmarks with richer objectives that other approaches cannot handle, and evaluate our tool on them.",1.0,https://openalex.org/W4384919451,Full LTL Synthesis over Infinite-state Arenas,2023.0,4.0,0.0,,False,https://doi.org/10.48550/arxiv.2307.09776
TITLE:train:1428,Approximating Fixpoints of Approximated Functions.,True,"Abstract Fixpoints are ubiquitous in computer science and when dealing with quantitative semantics and verification one often considers least fixpoints of (higher-dimensional) functions over the non-negative reals. We show how to approximate the least fixpoint of such functions, focusing on the case in which they are not known precisely, but represented by a sequence of approximating functions that converge to them. We concentrate on monotone and non-expansive functions, for which uniqueness of fixpoints is not guaranteed and standard fixpoint iteration schemes might get stuck at a fixpoint that is not the least. Our main contribution is the identification of an iteration scheme, a variation of Mann iteration with a dampening factor, which, under suitable conditions, is shown to guarantee convergence to the least fixpoint of the function of interest. We then argue that these results are relevant in the context of model-based reinforcement learning for Markov decision processes, showing how the proposed iteration scheme instantiates and allows us to derive convergence to the optimal expected return. More generally, we show that our results can be used to iterate to the least fixpoint almost surely for systems where the function of interest can be approximated with given probabilistic error bounds, as it happens for probabilistic systems which can be explored via sampling.",1.0,https://openalex.org/W4412514849,Approximating Fixpoints of Approximated Functions,2025.0,1.0,30.0,5.8364,False,https://doi.org/10.1007/978-3-031-98679-6_9
TITLE:train:1430,The Vampire Diary.,False,"The angiosperm genus Cuscuta lives as an almost achlorophyllous root- and leafless holoparasite and has therefore occupied scientists for more than a century. The 'evolution' of Cuscuta research started with early studies that established the phylogenetic framework for this unusual genus. It continued to produce groundbreaking cytological, morphological, and physiological insight throughout the second half of the 20th century and culminated in the last two decades in exciting discoveries regarding the molecular basis of Cuscuta parasitism that were facilitated by the modern 'omics' tools and traceable fluorescent marker technologies of the 21st century. This review will show how present activities are inspired by those past breakthroughs. It will describe significant milestones and recurring themes of Cuscuta research and connect these to the remaining as well as newly evolving questions and future directions in this research field that is expected to sustain its strong growth in the future.",0.3516483516483517,https://openalex.org/W4323531388,The plant vampire diaries: a historic perspective on<i>Cuscuta</i>research,2023.0,22.0,107.0,8.3729,False,https://doi.org/10.1093/jxb/erad082
TITLE:train:1431,An Intermediate Program Representation for Optimizing Stream-Based Languages.,True,"Abstract Stream-based runtime monitors are safety assurance tools that check at runtime whether the system’s behavior satisfies a formal specification. Specifications consist of stream equations, which relate input streams, containing sensor readings and other incoming information, to output streams, representing filtered and aggregated data. This paper presents a framework for the stream-based specification language RTLola. We introduce a new intermediate representation for stream-based languages, the StreamIR, which, like the specification language, operates on streams of unbounded length; while the stream equations are replaced by imperative programs. We present a set of optimizations based on static analysis of the specification and have implemented an interpreter and a compiler for several target languages. In our evaluation, we measure the performance of several real-world case studies. The results show that the new StreamIR framework reduces the runtime significantly compared to the existing RTLola interpreter. We evaluate the effect of the optimizations and show that significant performance gains are possible beyond the optimizations of the target language’s compiler. While our current implementation is limited to RTLola, the StreamIR is designed to accommodate other stream-based languages, enabling their interpretation and compilation into all available target languages.",1.0,https://openalex.org/W4412543524,An Intermediate Program Representation for Optimizing Stream-Based Languages,2025.0,1.0,27.0,4.6167,False,https://doi.org/10.1007/978-3-031-98682-6_20
TITLE:train:1432,Extending AALpy with Passive Learning: A Generalized State-Merging Approach.,True,"Abstract AALpy is a well-established open-source automata learning library written in Python with a focus on active learning of systems with IO behavior. It provides a wide range of state-of-the-art algorithms for different automaton types ranging from fully deterministic to probabilistic automata. In this work, we present the recent addition of a generalized implementation of an important method from the domain of passive automata learning: state-merging in the red-blue framework. Using a common internal representation for different automaton types allows for a general and highly configurable implementation of the red-blue framework. We describe how to define and execute state-merging algorithms using AALpy, which reduces the implementation effort for state-merging algorithms mainly to the definition of compatibility criteria and scoring. This aids the implementation of both existing and novel algorithms. In particular, defining some existing state-merging algorithms from the literature with AALpy only takes a few lines of code.",1.0,https://openalex.org/W4412544494,Extending AALpy with Passive Learning: A Generalized State-Merging Approach,2025.0,0.0,30.0,0.0,False,https://doi.org/10.1007/978-3-031-98685-7_6
TITLE:train:1434,On the Complexity of Checking Mixed Isolation Levels for SQL Transactions.,True,"Abstract Concurrent accesses to databases are typically grouped in transactions which define units of work that should be isolated from other concurrent computations and resilient to failures. Modern databases provide different levels of isolation for transactions that correspond to different trade-offs between consistency and throughput. Quite often, an application can use transactions with different isolation levels at the same time. In this work, we investigate the problem of testing isolation level implementations in databases, i.e., checking whether a given execution composed of multiple transactions adheres to the prescribed isolation level semantics. We particularly focus on transactions formed of SQL queries and the use of multiple isolation levels at the same time. We show that many restrictions of this problem are NP-complete and provide an algorithm which is exponential-time in the worst-case, polynomial-time in relevant cases, and practically efficient.",1.0,https://openalex.org/W4412544513,On the Complexity of Checking Mixed Isolation Levels for SQL Transactions,2025.0,2.0,21.0,9.7974,False,https://doi.org/10.1007/978-3-031-98685-7_15
TITLE:train:1435,Counting Abstraction and Decidability for the Verification of Structured Parameterized Networks.,True,"Abstract We consider the verification of parameterized networks of replicated processes whose architecture is described by hyperedge-replacement graph grammars in the style of Courcelle. Due to the undecidability of verification problems such as reachability or coverability of a given configuration, in which we count the number of replicas in each local state, we develop two orthogonal verification techniques. We present a counting abstraction able to produce, from a graph grammar describing a parameterized system, a finite set of Petri nets that over-approximate the behaviors of the original system. The counting abstraction is implemented in a prototype tool, evaluated on a non-trivial set of test cases. Moreover, we identify a decidable fragment, for which the coverability problem is in and -hard.",1.0,https://openalex.org/W4412543543,Counting Abstraction and Decidability for the Verification of Structured Parameterized Networks,2025.0,1.0,26.0,5.6663,False,https://doi.org/10.1007/978-3-031-98682-6_13
TITLE:train:1437,sfGPUMC: A Stateless Model Checker for GPU Weak Memory Concurrency.,False,,0.0,,,,,,,False,
TITLE:train:1438,Verifying Fault-Tolerance of Quantum Error Correction Codes.,True,"Abstract Quantum computers have advanced rapidly in qubit count and gate fidelity. However, large-scale fault-tolerant quantum computing still relies on quantum error correction code (QECC) to suppress noise. Manually or experimentally verifying the fault-tolerance property of complex QECC implementation is impractical due to the vast error combinations. This paper formalizes the fault-tolerance of QECC implementations within the language of quantum programs. By incorporating the techniques of quantum symbolic execution, we provide an automatic verification tool for quantum fault-tolerance. We evaluate and demonstrate the effectiveness of our tool on a universal set of logical operations across different QECCs.",1.0,https://openalex.org/W4412544349,Verifying Fault-Tolerance of Quantum Error Correction Codes,2025.0,5.0,49.0,20.7293,False,https://doi.org/10.1007/978-3-031-98685-7_1
TITLE:train:1439,Compositional Abstraction for Timed Systems with Broadcast Synchronization.,True,"Abstract Simulation-based compositional abstraction effectively mitigates state space explosion in model checking, particularly for timed systems. However, existing approaches do not support broadcast synchronization, an important mechanism for modeling non-blocking one-to-many communication in multi-component systems. Consequently, they also lack a parallel composition operator that simultaneously supports broadcast synchronization, binary synchronization, shared variables, and committed locations. To address this, we propose a simulation-based compositional abstraction framework for timed systems, which supports these modeling concepts and is compatible with the popular UPPAAL model checker. Our framework is general, with the only additional restriction being that the timed automata are prohibited from updating shared variables when receiving broadcast signals. Through two case studies, our framework demonstrates superior verification efficiency compared to traditional monolithic methods.",1.0,https://openalex.org/W4412532877,Compositional Abstraction for Timed Systems with Broadcast Synchronization,2025.0,0.0,33.0,0.0,False,https://doi.org/10.1007/978-3-031-98668-0_8
TITLE:train:1440,Infinite-State Liveness Checking with rlive.,True,"Abstract is a recently-proposed SAT-based liveness model checking algorithm that showed remarkable performance compared to other state-of-the-art approaches, both in absolute terms (solving more problems overall than other engines on standard benchmark sets) as well as in relative terms (solving several problems that none of the other engines could solve). proves or disproves properties of the form FGq , by trying to show that $$\lnot q$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mo>¬</mml:mo> <mml:mi>q</mml:mi> </mml:mrow> </mml:math> can be visited only a finite number of times via an incremental reduction to a sequence of reachability queries. A key factor in the good performance of is the extraction of “shoals” from the inductive invariants of the reachability queries to block states that can reach $$\lnot q$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mo>¬</mml:mo> <mml:mi>q</mml:mi> </mml:mrow> </mml:math> a bounded number of times. In this paper, we generalize to handle infinite-state systems, using the Verification Modulo Theories paradigm. In contrast to the finite-state case, liveness cannot be simply reduced to finding a bound on the number of occurrences of $$\lnot q$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mo>¬</mml:mo> <mml:mi>q</mml:mi> </mml:mrow> </mml:math> on paths. We propose therefore a solution leveraging predicate abstraction and termination techniques based on well-founded relations. In particular, we show how we can extract shoals that take into account the well-founded relations. We implemented the technique on top of the open source VMT engine IC3ia and we experimentally demonstrate how the new extension maintains the performance advantages (both absolute and relative) of the original , thus significantly contributing to advancing the state of the art of infinite-state liveness verification.",1.0,https://openalex.org/W4412532884,Infinite-State Liveness Checking with rlive,2025.0,1.0,41.0,5.7745,False,https://doi.org/10.1007/978-3-031-98668-0_11
TITLE:train:1443,NeuralSAT: A High-Performance Verification Tool for Deep Neural Networks.,True,"Abstract Deep Neural Networks (DNNs) are increasingly deployed in critical applications, where ensuring their safety and robustness is paramount. We present $$_\text {CAV25}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow/> <mml:mrow> <mml:mi>CAV</mml:mi> <mml:mn>25</mml:mn> </mml:mrow> </mml:msub> </mml:math> , a high-performance DNN verification tool that uses the DPLL(T) framework and supports a wide-range of network architectures and activation functions. Since its debut in VNN-COMP’23, in which it achieved the New Participant Award and ranked 4th overall, $$_\text {CAV25}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow/> <mml:mrow> <mml:mi>CAV</mml:mi> <mml:mn>25</mml:mn> </mml:mrow> </mml:msub> </mml:math> has advanced significantly, achieving second place in VNN-COMP’24. This paper presents and evaluates the latest development of $$_\text {CAV25}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow/> <mml:mrow> <mml:mi>CAV</mml:mi> <mml:mn>25</mml:mn> </mml:mrow> </mml:msub> </mml:math> , focusing on the versatility, ease of use, and competitive performance of the tool. $$_\text {CAV25}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow/> <mml:mrow> <mml:mi>CAV</mml:mi> <mml:mn>25</mml:mn> </mml:mrow> </mml:msub> </mml:math> is available at: https://github.com/dynaroars/neuralsat .",1.0,https://openalex.org/W4412514774,NeuralSAT: A High-Performance Verification Tool for Deep Neural Networks,2025.0,3.0,29.0,12.4376,False,https://doi.org/10.1007/978-3-031-98679-6_19
