id,Label,oof_score,oof_pred,p_label_1,p_label_2,p_label_3,p_label_4,p_label_5
652,2,2.0,2,0.0,1.0,0.0,0.0,0.0
653,2,2.0,2,0.0,1.0,0.0,0.0,0.0
654,4,3.0,3,0.0,0.0,1.0,0.0,0.0
655,2,2.0,2,0.0,1.0,0.0,0.0,0.0
656,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
657,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
658,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
659,1,2.0,2,0.0,1.0,0.0,0.0,0.0
660,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
661,3,2.0,2,0.0,1.0,0.0,0.0,0.0
662,1,1.0,1,1.0,0.0,0.0,0.0,0.0
663,1,1.0,1,1.0,0.0,0.0,0.0,0.0
664,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
665,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
666,1,2.0,2,0.0,1.0,0.0,0.0,0.0
667,3,2.0,2,0.0,1.0,0.0,0.0,0.0
668,2,2.0,2,0.0,1.0,0.0,0.0,0.0
669,2,2.0,2,0.0,1.0,0.0,0.0,0.0
670,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
671,4,4.0,4,0.0,0.0,0.0,1.0,0.0
672,1,2.0,2,0.0,1.0,0.0,0.0,0.0
673,4,3.0,3,0.0,0.0,1.0,0.0,0.0
674,2,1.0,1,1.0,0.0,0.0,0.0,0.0
675,5,2.0,2,0.0,1.0,0.0,0.0,0.0
676,3,1.0,1,1.0,0.0,0.0,0.0,0.0
677,2,2.0,2,0.0,1.0,0.0,0.0,0.0
678,2,4.0,4,0.0,0.0,0.0,1.0,0.0
679,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
680,4,5.0,5,0.0,0.0,0.0,0.0,1.0
681,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
682,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
683,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
684,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
685,1,2.0,2,0.0,1.0,0.0,0.0,0.0
686,2,2.0,2,0.0,1.0,0.0,0.0,0.0
687,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
688,3,5.0,5,0.0,0.0,0.0,0.0,1.0
689,3,2.0,2,0.0,1.0,0.0,0.0,0.0
690,1,2.0,2,0.0,1.0,0.0,0.0,0.0
691,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
692,2,4.0,4,0.0,0.0,0.0,1.0,0.0
693,4,2.0,2,0.0,1.0,0.0,0.0,0.0
694,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
695,2,1.0,1,1.0,0.0,0.0,0.0,0.0
696,3,2.0,2,0.0,1.0,0.0,0.0,0.0
697,4,2.0,2,0.0,1.0,0.0,0.0,0.0
698,1,2.0,2,0.0,1.0,0.0,0.0,0.0
699,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
700,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
701,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
702,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
703,3,2.0,2,0.0,1.0,0.0,0.0,0.0
704,5,2.0,2,0.0,1.0,0.0,0.0,0.0
705,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
706,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
707,5,1.0,1,1.0,0.0,0.0,0.0,0.0
708,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
709,3,2.0,2,0.0,1.0,0.0,0.0,0.0
710,4,5.0,5,0.0,0.0,0.0,0.0,1.0
711,2,2.0,2,0.0,1.0,0.0,0.0,0.0
712,1,3.0,3,0.0,0.0,1.0,0.0,0.0
714,2,5.0,5,0.0,0.0,0.0,0.0,1.0
715,3,2.0,2,0.0,1.0,0.0,0.0,0.0
716,4,2.0,2,0.0,1.0,0.0,0.0,0.0
717,4,2.0,2,0.0,1.0,0.0,0.0,0.0
719,3,1.0,1,1.0,0.0,0.0,0.0,0.0
720,2,4.0,4,0.0,0.0,0.0,1.0,0.0
721,1,2.0,2,0.0,1.0,0.0,0.0,0.0
722,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
724,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
726,2,1.0,1,1.0,0.0,0.0,0.0,0.0
727,3,1.0,1,1.0,0.0,0.0,0.0,0.0
728,4,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
730,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
731,5,5.0,5,0.0,0.0,0.0,0.0,1.0
732,4,2.0,2,0.0,1.0,0.0,0.0,0.0
733,4,2.0,2,0.0,1.0,0.0,0.0,0.0
734,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
735,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
736,2,5.0,5,0.0,0.0,0.0,0.0,1.0
737,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
738,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
739,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
740,4,2.0,2,0.0,1.0,0.0,0.0,0.0
741,5,1.0,1,1.0,0.0,0.0,0.0,0.0
742,1,2.0,2,0.0,1.0,0.0,0.0,0.0
745,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
746,3,2.0,2,0.0,1.0,0.0,0.0,0.0
747,4,1.0,1,1.0,0.0,0.0,0.0,0.0
750,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
752,2,2.0,2,0.0,1.0,0.0,0.0,0.0
753,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
754,4,1.0,1,1.0,0.0,0.0,0.0,0.0
755,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
757,1,2.0,2,0.0,1.0,0.0,0.0,0.0
758,3,2.0,2,0.0,1.0,0.0,0.0,0.0
759,3,2.0,2,0.0,1.0,0.0,0.0,0.0
760,4,2.0,2,0.0,1.0,0.0,0.0,0.0
761,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
762,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
763,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
764,1,2.0,2,0.0,1.0,0.0,0.0,0.0
766,1,2.0,2,0.0,1.0,0.0,0.0,0.0
768,5,5.0,5,0.0,0.0,0.0,0.0,1.0
771,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
772,4,2.0,2,0.0,1.0,0.0,0.0,0.0
774,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
775,3,2.0,2,0.0,1.0,0.0,0.0,0.0
777,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
778,3,2.0,2,0.0,1.0,0.0,0.0,0.0
779,5,1.0,1,1.0,0.0,0.0,0.0,0.0
780,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
781,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
782,2,2.0,2,0.0,1.0,0.0,0.0,0.0
783,1,2.0,2,0.0,1.0,0.0,0.0,0.0
785,5,2.0,2,0.0,1.0,0.0,0.0,0.0
786,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
787,1,2.0,2,0.0,1.0,0.0,0.0,0.0
788,5,5.0,5,0.0,0.0,0.0,0.0,1.0
789,2,1.0,1,1.0,0.0,0.0,0.0,0.0
790,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
791,1,2.0,2,0.0,1.0,0.0,0.0,0.0
792,5,3.0,3,0.0,0.0,1.0,0.0,0.0
793,4,2.0,2,0.0,1.0,0.0,0.0,0.0
794,4,2.0,2,0.0,1.0,0.0,0.0,0.0
795,1,2.0,2,0.0,1.0,0.0,0.0,0.0
797,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
798,1,1.0,1,1.0,0.0,0.0,0.0,0.0
801,2,3.0,3,0.0,0.0,1.0,0.0,0.0
802,4,3.0,3,0.0,0.0,1.0,0.0,0.0
803,4,1.0,1,1.0,0.0,0.0,0.0,0.0
804,1,3.0,3,0.0,0.0,1.0,0.0,0.0
805,2,2.0,2,0.0,1.0,0.0,0.0,0.0
806,4,2.0,2,0.0,1.0,0.0,0.0,0.0
807,4,1.0,1,1.0,0.0,0.0,0.0,0.0
808,4,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
810,2,2.0,2,0.0,1.0,0.0,0.0,0.0
812,1,2.0,2,0.0,1.0,0.0,0.0,0.0
813,1,2.0,2,0.0,1.0,0.0,0.0,0.0
814,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
815,4,2.0,2,0.0,1.0,0.0,0.0,0.0
816,2,3.0,3,0.0,0.0,1.0,0.0,0.0
817,4,2.0,2,0.0,1.0,0.0,0.0,0.0
819,3,2.0,2,0.0,1.0,0.0,0.0,0.0
821,2,2.0,2,0.0,1.0,0.0,0.0,0.0
822,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
823,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
825,1,3.0,3,0.0,0.0,1.0,0.0,0.0
826,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
827,4,1.0,1,1.0,0.0,0.0,0.0,0.0
829,1,2.0,2,0.0,1.0,0.0,0.0,0.0
830,2,2.0,2,0.0,1.0,0.0,0.0,0.0
831,2,2.0,2,0.0,1.0,0.0,0.0,0.0
832,1,2.0,2,0.0,1.0,0.0,0.0,0.0
833,1,3.0,3,0.0,0.0,1.0,0.0,0.0
836,3,5.0,5,0.0,0.0,0.0,0.0,1.0
837,4,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
838,4,1.0,1,1.0,0.0,0.0,0.0,0.0
839,2,3.0,3,0.0,0.0,1.0,0.0,0.0
840,1,2.0,2,0.0,1.0,0.0,0.0,0.0
841,5,5.0,5,0.0,0.0,0.0,0.0,1.0
842,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
843,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
844,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
845,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
846,4,3.0,3,0.0,0.0,1.0,0.0,0.0
847,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
848,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
850,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
851,4,2.0,2,0.0,1.0,0.0,0.0,0.0
852,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
853,3,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
854,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
855,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
856,1,2.0,2,0.0,1.0,0.0,0.0,0.0
858,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
859,3,2.0,2,0.0,1.0,0.0,0.0,0.0
860,3,5.0,5,0.0,0.0,0.0,0.0,1.0
861,1,2.0,2,0.0,1.0,0.0,0.0,0.0
862,2,2.0,2,0.0,1.0,0.0,0.0,0.0
864,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
865,4,2.0,2,0.0,1.0,0.0,0.0,0.0
866,5,5.0,5,0.0,0.0,0.0,0.0,1.0
867,2,1.0,1,1.0,0.0,0.0,0.0,0.0
869,3,2.0,2,0.0,1.0,0.0,0.0,0.0
870,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
871,3,2.0,2,0.0,1.0,0.0,0.0,0.0
872,1,2.0,2,0.0,1.0,0.0,0.0,0.0
875,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
876,1,2.0,2,0.0,1.0,0.0,0.0,0.0
880,4,2.0,2,0.0,1.0,0.0,0.0,0.0
881,1,2.0,2,0.0,1.0,0.0,0.0,0.0
882,3,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
883,3,2.0,2,0.0,1.0,0.0,0.0,0.0
886,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
887,1,1.0,1,1.0,0.0,0.0,0.0,0.0
889,4,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
890,3,2.0,2,0.0,1.0,0.0,0.0,0.0
891,1,2.0,2,0.0,1.0,0.0,0.0,0.0
893,4,2.0,2,0.0,1.0,0.0,0.0,0.0
894,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
895,1,1.0,1,1.0,0.0,0.0,0.0,0.0
897,1,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
898,4,3.0,3,0.0,0.0,1.0,0.0,0.0
900,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
901,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
902,5,2.0,2,0.0,1.0,0.0,0.0,0.0
904,4,1.0,1,1.0,0.0,0.0,0.0,0.0
905,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
906,4,3.0,3,0.0,0.0,1.0,0.0,0.0
907,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
909,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
913,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
914,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
915,5,5.0,5,0.0,0.0,0.0,0.0,1.0
916,1,2.0,2,0.0,1.0,0.0,0.0,0.0
917,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
921,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
922,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
923,3,3.0,3,0.0,0.0,1.0,0.0,0.0
924,2,1.0,1,1.0,0.0,0.0,0.0,0.0
925,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
926,5,5.0,5,0.0,0.0,0.0,0.0,1.0
927,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
928,3,3.0,3,0.0,0.0,1.0,0.0,0.0
932,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
934,4,3.0,3,0.0,0.0,1.0,0.0,0.0
935,1,2.0,2,0.0,1.0,0.0,0.0,0.0
936,1,1.0,1,1.0,0.0,0.0,0.0,0.0
938,5,5.0,5,0.0,0.0,0.0,0.0,1.0
941,1,2.0,2,0.0,1.0,0.0,0.0,0.0
942,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
943,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
944,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
945,1,2.0,2,0.0,1.0,0.0,0.0,0.0
946,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
948,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
949,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
950,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
953,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
955,5,2.0,2,0.0,1.0,0.0,0.0,0.0
956,2,2.0,2,0.0,1.0,0.0,0.0,0.0
957,3,1.0,1,1.0,0.0,0.0,0.0,0.0
958,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
960,2,2.0,2,0.0,1.0,0.0,0.0,0.0
961,4,2.0,2,0.0,1.0,0.0,0.0,0.0
962,4,2.0,2,0.0,1.0,0.0,0.0,0.0
964,4,5.0,5,0.0,0.0,0.0,0.0,1.0
965,3,2.0,2,0.0,1.0,0.0,0.0,0.0
966,3,3.0,3,0.0,0.0,1.0,0.0,0.0
967,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
968,1,2.0,2,0.0,1.0,0.0,0.0,0.0
969,4,2.0,2,0.0,1.0,0.0,0.0,0.0
970,4,5.0,5,0.0,0.0,0.0,0.0,1.0
971,4,5.0,5,0.0,0.0,0.0,0.0,1.0
972,2,2.0,2,0.0,1.0,0.0,0.0,0.0
973,4,2.0,2,0.0,1.0,0.0,0.0,0.0
974,4,5.0,5,0.0,0.0,0.0,0.0,1.0
976,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
977,4,1.0,1,1.0,0.0,0.0,0.0,0.0
978,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
980,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
984,4,2.0,2,0.0,1.0,0.0,0.0,0.0
985,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
988,1,2.0,2,0.0,1.0,0.0,0.0,0.0
992,3,2.0,2,0.0,1.0,0.0,0.0,0.0
993,5,5.0,5,0.0,0.0,0.0,0.0,1.0
994,5,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
995,4,1.0,1,1.0,0.0,0.0,0.0,0.0
1000,5,1.0,1,1.0,0.0,0.0,0.0,0.0
1001,4,1.0,1,1.0,0.0,0.0,0.0,0.0
1002,2,1.0,1,1.0,0.0,0.0,0.0,0.0
1004,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1005,5,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1008,3,1.0,1,1.0,0.0,0.0,0.0,0.0
1009,2,1.0,1,1.0,0.0,0.0,0.0,0.0
1010,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1012,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1014,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1015,4,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1016,5,1.0,1,1.0,0.0,0.0,0.0,0.0
1017,3,1.0,1,1.0,0.0,0.0,0.0,0.0
1018,4,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1019,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1020,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1022,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1023,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1025,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1026,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1027,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1028,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1029,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1030,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1031,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1033,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1034,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1035,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1036,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1037,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1038,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1039,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1040,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1041,4,1.0,1,1.0,0.0,0.0,0.0,0.0
1043,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1044,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1045,5,1.0,1,1.0,0.0,0.0,0.0,0.0
1046,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1047,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1048,1,1.0,1,1.0,0.0,0.0,0.0,0.0
1049,4,2.0,2,0.0,1.0,0.0,0.0,0.0
1052,3,5.0,5,0.0,0.0,0.0,0.0,1.0
1055,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
1056,3,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1057,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1058,3,2.0,2,0.0,1.0,0.0,0.0,0.0
1059,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1062,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1063,3,2.0,2,0.0,1.0,0.0,0.0,0.0
1064,3,2.0,2,0.0,1.0,0.0,0.0,0.0
1065,4,2.0,2,0.0,1.0,0.0,0.0,0.0
1069,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1070,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1071,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1072,5,2.0,2,0.0,1.0,0.0,0.0,0.0
1073,5,2.0,2,0.0,1.0,0.0,0.0,0.0
1075,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1076,2,5.0,5,0.0,0.0,0.0,0.0,1.0
1077,3,5.0,5,0.0,0.0,0.0,0.0,1.0
1078,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
